rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Adhemar Ferreira da Silva,BRA,16.22,,1,Helsinki,Jul 23
2,Leonid Shcherbakov,URS,15.98,,2,Helsinki,Jul 23
3,Rui Ramos,POR,15.54,,1,Lisboa,Jun 22
4,Arnoldo Devonish,VEN,15.52,,3,Helsinki,Jul 23
5,Yoshio Iimuro,JPN,15.50,,1,Morioka,Oct 12
6,Walter Ashbaugh,USA,15.39,,4,Helsinki,Jul 23
7,George Shaw,USA,15.38,,1,Los Angeles,Jun 28
8,Noriaki Sagawa,JPN,15.36,,2,Gifu,Oct 5
9,Boris Zambrimborts,URS,15.24,,,,
10,Teruji Kogake,JPN,15.16,,3,Gifu,Oct 05
11,James Gerhardt,USA,15.13,,2,Los Angeles,Jun 28
11,Rune Nilsen,NOR,15.13,,5,Helsinki,Jul 23
13,Keizo Hasegawa,JPN,15.12,,1,Stockholm,Jul 11
14,Geraldo de Oliveira,BRA,15.11,,2,Buenos Aires,May 10
15,Arne Åhman,SWE,15.08,,1,Düsseldorf,Sep 14
16,Yong-Kee Choi,KOR,15.07,,1,,
17,Zygmunt Weinberg,POL,15.06,,1,Kracow,May 18
17,Reino Hiltunen,FIN,15.06,,1,Helsinki,Jul 04
19,Tadashi Yamamoto,JPN,15.03,,2,Yokohama,Jun 01
20,Malic M'Baye,FRA,15.02,,1,Colombes,Aug 23
21,Roger Norman,SWE,15.01,,2,Stockholm,Jul 11
22,James Webb,USA,15.00,,1,"Harrisburg, PA",Jun 07
22,Ruhi Sarialp,TUR,15.00,,1,Istanbul,Aug 23
24,Preben Larsen,DEN,14.98,,1,Kobenhavn,Jun 29
25,Pentti Uusihauta,FIN,14.97,,1,Pori,Sep 05
