rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Pedro Perez,CUB,17.40,A,1,Cali,Aug 5
2,Viktor Saneyev,URS,17.29,,1,Madrid,Sep 11
3,Carol Corbu,ROU,17.12,,1,Turin,Jun 13
4,Jörg Drehmel,GDR,16.93,,2,Turin,Jun 13
5,Nelson Prudencio,BRA,16.82,A,2,Cali,Aug 5
6,Mohinder Singh Gill,IND,16.79,,1,Fresno,May 8
6,Heinz-Günter Schenk,GDR,16.79,,1,Berlin,Jul 23
8,Michael Sauer,FRG,16.64,,1,Stuttgart,Jul 11
9,John Craft,USA,16.63,,1,Eugene,Jun 26
10,Dave Smith,USA,16.60,,2,Eugene,Jun 26
11,Norm Tate,USA,16.58,,1,Philadelphia,May 16
12,Phil May,AUS,16.56,,1,Brisbane,Mar 14
13,Václav Fiser,TCH,16.55,,1,Prague,May 22
13,Giuseppe Gentile,ITA,16.55,,3,Turin,Jun 13
15,Yukito Muraki,JPN,16.53,,1,Yawata,Nov 03
16,Eugeniusz Biskupski,POL,16.52,,1,Helsinki,Sep 12
17,Gennadiy Bessonov,URS,16.51,,1,Sukhumi,Oct 17
18,Mikhail Bariban,URS,16.48,,1,Moscow,Aug 01
19,Andrzej Lasocki,POL,16.47,,1,Warsaw,Oct 03
20,Robert Reader,USA,16.42,,2,Seattle,May 22
20,Siegfried Dähne,GDR,16.42,,1,Jena,May 29
22,Zoltan Cziffra,HUN,16.41,,1,Athens,Jun 13
23,Nikolay Dudkin,URS,16.37,,*,Tallinn,Jun 13
24,Barry McClure,USA,16.36,,3,Eugene,Jun 26
25,Anatoliy Boyko,URS,16.35,,1,Kiev,Jun 20
