rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Joao Carlos De Oliveira,BRA,17.27,,1,San Juan,Jul 9
2,Willie Banks,USA,17.23,A,1,Mexico City,Sep 11
3,Gennadiy Valyukievich,URS,17.21,,1,Moscow,Jul 22
4,Jaak Uudmae,URS,17.20,A,2,Mexico City,Sep 11
5,Tommy Haynes,USA,17.12,,1,Al Jazair,Jul 6
6,Nate Cooper,USA,17.10,,1,Champaign,Jun 2
7,Ron Livers,USA,17.06,,1,Tokyo,Sep 23
8,Zou Zhen Xhien,CHN,17.02,,1,Tokyo,Jun 2
9,Viktor Saneyev,URS,17.00,,1,Tbilisi,May 30
10,Aleksandr Yakovlyev,URS,16.95,,1,Kharkov,May 17
10,Ian Campbell,AUS,16.95,,1,Adelaide,Dec 22
12,Bernard Lamitie,FRA,16.94,,1,Turin,Aug 05
13,Roberto Mazzucato,ITA,16.92,,2,Turin,Aug 05
14,Anatoliy Piskulin,URS,16.91,,3,Turin,Aug 05
15,Bela Bakosi,HUN,16.90,,1,Nyíregyháza,Sep 30
16,Dennis Ivory,USA,16.84,,2,Champaign,Jun 02
17,Aleksandr Beskrovniy,URS,16.83,,Q,Bydgoszcz,Aug 18
17,Ken Lorraway,AUS,16.83,,1,Canberra,Nov 17
19,Christian Valétudie,FRA,16.80,,1,Rovereto,Sep 16
20,Lothar Gora,GDR,16.76,,4,Turin,Aug 05
21,James Butts,USA,16.75,,-,Walnut,Jun 17
22,Carmelo Martinez,CUB,16.73,,1,La Habana,May 19
23,Paul Jordan,USA,16.69,,1,Bloomington IN,Apr 21
24,Armando Herrera,CUB,16.68,,-,La Habana,Feb 18
24,Ramón Cid,ESP,16.68,,1,Madrid,May 19
1,Gennadiy Valyukievich,URS,17.29,i,1,Minsk,Feb 12
2,Anatoliy Piskulin,URS,17.00,i,3,Minsk,Feb 12
