rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Willem Peters,NED,15.30,,1,Zwolle,Jun 15
2,Levi Casey,USA,15.18,,1,Chicago,Aug 17
3,Mikio Oda,JPN,14.90,,1,Helsinki,Jul 17
4,Onni Rajasaari,FIN,14.88,,1,Helsinki,Jun 24
4,Kenkichi Oshima,JPN,14.88,,2,Helsinki,Jul 17
6,Eamon Fitzgerald,IRL,14.86,,1,Killorglin,Sep 7
7,Heikki Mäkkinen,FIN,14.85,,1,Tampere,Aug 17
8,Anders Hansson,SWE,14.80,,1,Malmö,Jun 15
9,Gordon Smallacombe,CAN,14.75,,1,Hamilton,Aug 16
10,Solomon Furth,USA,14.70,,1,Travers Island,Sep 20
11,Werner Göransson,SWE,14.65,,1,Varberg,Jul 27
12,Anthony Winter,AUS,14.58,,1,Sydney,Jan 11
13,Zensuke Tachinaka,JPN,14.56,,1,Tokyo,May 28
13,Masaru Yamagata,JPN,14.56,,1,Osaka,Oct 25
15,Martin Moroney,IRL,14.55,,2,Dublin,Jun 29
15,Jack Metcalfe,AUS,14.55,,1,Sydney,Dec 13
15,Erkki Järvinen,FIN,14.55,,2,Tampere,Aug 17
18,Richard Christensen,DEN,14.53,,1,København,Aug 17
19,Oiva Lohikoski,FIN,14.50,,3,Tampere,Aug 17
20,Chang Chin-Shien,TWN,14.49,,1,Taipei,Apr 26
21,Shigetsuna Fukunaga,JPN,14.48,,2,Osaka,Oct 25
22,Willy Rasmussen,DEN,14.46,,2,Köbenhavn,Aug 17
23,George Sullivan,NZL,14.42,,1,Wanganui,Mar 15
24,Ralph Newell,USA,14.40,,1,Baton Rouge,May 03
24,Heino Kokkonen,FIN,14.40,,2,Helsinki,Jun 24
