rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Vilho Tuulos,FIN,15.06,,1,Helsinki,May 31
2,Luis Brunetto,ARG,15.00,,1,Rosario,Oct 11
3,Anthony Winter,AUS,14.87,,1,Sydney,Mar 14
4,Mikio Oda,JPN,14.80,,1,Tokyo,Nov 22
5,Homer Martin,USA,14.71,,1,Chicago,Jun 20
6,Gustaf Nilsson,SWE,14.63,,1,Strängnäs,Oct 4
7,Merwin Graham,USA,14.54,,1,Des Moines,Apr 25
8,Elemer Somfay,HUN,14.53,,1,Presov,Jul 5
9,John Connor,IRL,14.45,,1,Dublin,Jun 27
10,John Öberg,SWE,14.40,,1,Stockholm,Aug 23
11,Josef Svensson,SWE,14.38,,1,Göteborg,Sep 13
12,Akilles Järvinen,FIN,14.30,,2,Tampere,Sep 27
13,Paavo Virtanen,FIN,14.28,,1,Frankfurt (Main),Jul 26
14,Harold Osborn,USA,14.26,,2,London,Jul 17
15,Robert Kelley,USA,14.25,,1,San Francisco,May 02
15,Ralph Christoffersson,USA,14.25,,2,Chicago,Jun 20
17,Anthony Plansky,USA,14.24,,1,,
18,Oscar Lindström,SWE,14.23,,1,Norrköping,Aug 08
19,James Dorsey,USA,14.21,,1,Los Angeles,May 16
20,Sakari Hakola,FIN,14.19,,2,Ilmajoki,Aug 09
21,Kaufman Geist,USA,14.18,,1,Travers Island,Jun 20
22,Väinö Rainio,FIN,14.15,,3,Viipuri,Aug 16
22,Alfredo Miserere,ARG,14.15,,2,Rosario,Oct 11
24,Paul Courtois,USA,14.13,,2,Travers Island,Jun 20
25,William Wallace,USA,14.10,,2,Des Moines,Apr 25
26,Richard Christensen,DEN,14.09,,1,Århus,Jun 28
26,Frank Morgan,RSA,14.09,A,,Bloemfontein,
