rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Timothy Ahearne,IRL,14.81,hhj,1,Bandon,Aug 26
2,Michael Creed,IRL,14.33,hhj,1hc,Mitchelstown,Aug 03
3,Leif Widnæs,NOR,13.94,,1,Chicago,Jun 16
3,Albert Weinstein,GER,13.94,,1,Berlin,Aug 11
5,Martin Brustmann,GER,13.90,,2,Berlin,Aug 11
6,J. Wilkin,USA,13.77,,3hcp,New York,Jul 14
6,Thomas Rodgers,USA,13.77,,1,Oakland,Jul 21
8,Willi Schimmelpfeng,GER,13.65,,1,Berlin,Jun 30
9,Len McKay,NZL,13.64,,1,Christchurch,Feb 21
10,Karl Fryksdahl,SWE,13.63,,1,Karlstad,Aug 25
11,Tobias Nielsen,SWE,13.62,,1,Jönköping,Jul 28
12,Percy Kirwan,IRL,13.61,hhj,3,Thurles,Jul 28
13,Hilding Alinder,SWE,13.60,,1Q,Kristianstad,Aug 17
13,Edvard Larsen,NOR,13.60,,1,Kristiania,Sep 15
15,Paddy D. Mehigan,IRL,13.51,hhj,4,Thurles,Jul 28
16,John F. McEniry,IRL,13.50,hhj,5,Thurles,Jul 28
17,Efraim Frid,SWE,13.49,,2,Jönköping,Jul 28
18,Gunnar Rönström,SWE,13.45,hhj,,Sundsvall,May 26
19,Olof Orstadius,SWE,13.32,,2,Karlstad,Aug 25
19,Bertil Friman,SWE,13.32,,2,Göteborg,Sep 01
21,Nicolay Beck,NOR,13.31,,2,Chicago,Jun 16
21,Paul Weinstein,GER,13.31,,3,Berlin,Aug 11
23,Oscar Guttormsen,NOR,13.30,,1,Hamar,May 21
24,Johannes Jensen,NOR,13.22,,2,Kristiania,Sep 15
25,Sven Låftman,SWE,13.19,,3,Berlin,Jun 30
25,Wictor Beijbom,SWE,13.19,,ex,Eskilstuna,Aug
1,Platt Adams,USA,13.64,i,1,"New York, NY",Oct 25
2,Martin Joseph Sheridan,USA,13.60,i,2,New York,Oct 25
