rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Curt Enhörning,SWE,14.75,,1,Stockholm,Oct 15
2,Ephraim Levin,SWE,14.71,,1,Malmö,Aug 27
3,Vilho Tuulos,FIN,14.67,,1,Vaasa,Jul 16
4,Georg Danielsen,NOR,14.49,,1,Kristiania,Sep 3
5,Sven Runström,SWE,14.48,,1,Gävle,Jul 30
6,Thorvig Svahn,SWE,14.41,,2,Malmö,Aug 27
7,Daniel Ahearn,USA,14.33,,1,Chicago,Aug 26
8,William Britton,IRL,14.25,,1,Killorglin,
9,Eric Abrahamsson,SWE,14.20,,,Stockholm,Oct 15
10,Harry Svensson,SWE,14.07,,2,Stockholm,May 28
10,Ivar Sahlin,SWE,14.07,,3,Stockholm,Jul 9
12,Valter Olsson,SWE,14.06,,4,Stockholm,Jul 9
13,Lauritz Schibbye,NOR,14.05,,5,Stockholm,Jul 11
14,Ragnar Nystedt,SWE,14.02,,3,Stockholm,Oct 15
15,Timothy Ahearne,USA,13.99,,2,Newark,Sep 09
16,Carl-Axel Abrahamsson,SWE,13.98,,,Stockholm,Oct 15
17,Louis A. Nichols,USA,13.95,,1,Berkeley,Apr 22
18,Einar Lillie,SWE,13.94,,1,Göteborg,Jul 25
18,Daniel J. O'Leary,IRL,13.94,,1=,,
18,Frank Roche,IRL,13.94,,1=,,
21,William J. Carter,USA,13.88,,1,Philadelphia,Apr 24
21,"C, Ivory",USA,13.88,,2,Philadelphia,Apr 24
23,Hans Odde,NOR,13.82,,1,Trondhjem,Aug 27
24,Platt Adams,USA,13.76,,1,New York,Aug 26
25,Sherman Landers,USA,13.73,,3,Newark,Sep 09
