rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Willie Banks,USA,17.56,,1,Sacramento,Jun 21
2,Joao Carlos De Oliveira,BRA,17.37,,1,Rome,Sep 5
3,Zou Zhen Xhien,CHN,17.34,,2,Rome,Sep 5
4,Aleksandr Beskrovniy,URS,17.21,,1,Moscow,Jul 6
5,Gennadiy Valyukievich,URS,17.18,,1,Leningrad,Jul 10
6,Mike Marlow,USA,17.17,,2,Sacramento,Jun 21
7,Vasiliy Isayev,URS,17.16,,1,Tallinn,Jun 15
8,Bela Bakosi,HUN,17.13,,1,Berlin,Aug 21
9,Ken Lorraway,AUS,17.12,,2,Auckland,Jan 25
10,Steve Hanna,BAH,17.04,,1,Baton Rouge,Jun 6
10,Robert Cannon,USA,17.04,,3,Sacramento,Jun 21
10,Jaak Uudmae,URS,17.04,,1,Leningrad,Jul 26
10,Dimitrios Mihas,GRE,17.04,,1,Sarajevo,Sep 20
14,Greg Caldwell,USA,17.03,,3,Auckland,Jan 25
14,Aleksandr Lisichonok,URS,17.03,,1,Kiev,Oct 01
16,Keith Connor,GBR,17.02,,4,Sacramento,Jun 21
17,Milos Srejovic,YUG,17.01,,2,Sarajevo,Sep 20
18,Vladimir Chernikov,URS,16.98,,2,Tallinn,Jun 15
19,Mikhail Segal,URS,16.95,,1,Donetsk,Jul 31
20,Vassiliy Grishchenkov,URS,16.93,,2,Bratislava,Jun 06
21,Klaus Kübler,FRG,16.91,,1,Fürth,May 30
21,Nikolay Musiyenko,URS,16.91,,2,Sochi,May 30
23,Aston Moore,GBR,16.86,,2,Zagreb,Aug 16
24,Aleksey Roganin,URS,16.85,,2,Leningrad,Jun 05
25,Paul Jordan,USA,16.82,,6,Sacramento CA,Jun 21
1,Keith Connor,GBR,17.31,i,1,Detroit,Mar 13
2,Shamil Abbyasov,URS,17.30,i,1,Grenoble,Feb 21
