rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Adhemar Ferreira da Silva,BRA,16.22,,1,Sao Paulo,Apr 21
2,Leonid Shcherbakov,URS,16.08,,1,Kiev,Sep 16
3,Valentin Dementyev,URS,15.63,,2,Kiev,Sep 16
4,Konstantin Samokhvalov,URS,15.50,,1,Odessa,Oct
5,Jorgely dos Santos Figueira,BRA,15.48,,2,Sao Paulo,Feb 21
5,Martin Rehak,TCH,15.48,,1,Prague,Oct 1
7,Teruji Kogake,JPN,15.43,,1,Osaka,Oct 17
8,Konstantin Tsigankov,URS,15.39,,3,Kiev,Sep 16
9,Tapio Lehto,FIN,15.36,,1,Budapest,Oct 2
10,Arnis Bute,URS,15.34,,4,Kiev,Sep 16
11,Brian Oliver,AUS,15.33,,1,Sydney,Apr 01
12,Istvan Bolyki,HUN,15.32,,2,Budapest,Oct 02
13,Roger Norman,SWE,15.31,,1,Skärplinge,Sep 19
14,Zygmunt Weinberg,POL,15.30,,1,Budapest,Aug 08
15,Arsentiy Tyerkel,URS,15.29,,5,Kiev,Sep 16
16,Kenneth Wilmshurst,GBR,15.27,,1,London,Jun 07
17,Peter Esiri,NGR,15.25,,,Lagos,Mar 07
18,Yoshiro Sonoda,JPN,15.23,,,Gifu,Jul 18
18,Vasiliy Ivanov,URS,15.23,,6,Kiev,Sep 16
20,Rudolf Druzhinskiy,URS,15.20,,1,Charkow,Aug
21,Kevin Salt,AUS,15.19,,1,Perth,Jan 23
21,Yevgeniy Chen,URS,15.19,,,,
23,Mikio Fujinaga,JPN,15.16,,,Nerima,Jul 04
24,Pierre Thiolon,FRA,15.14,,1,Colombes,Aug 07
25,Noriaki Sagawa,JPN,15.13,,1,Manila,May 05
