rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Aleksandr Zolotaryev,URS,16.92,,1,Chorzów,Jul 1
2,Jozef Schmidt,POL,16.84,,1,Chorzów,Aug 19
3,Henrik Kalocsai,HUN,16.73,,1,Budapest,Jun 18
4,Jan Jaskolski,POL,16.72,,1,Sofia,Jun 4
5,Vladimir Kurkevich,URS,16.69,A,1,Leninakan,Oct 2
6,Viktor Saneyev,URS,16.67,,1,Kiev,Sep 17
7,Michael Sauer,FRG,16.65,,1,Stuttgart,Aug 6
8,Serban Ciochina,ROU,16.59,,2,Sofia,Jun 4
9,Hans-Jürgen Rückborn,GDR,16.57,,3,Sofia,Jun 4
10,Nikolay Dudkin,URS,16.56,,1,Moscow,Aug 3
11,Art Walker,USA,16.48,,1,Los Angeles,Jul 02
11,Mansour Dia,SEN,16.48,A,2,Mexico City,Oct 15
13,Viktor Kravchenko,URS,16.46,,2,Moscow,Aug 03
14,Anatoliy Kaynov,URS,16.39,,1,Minsk,Aug 11
15,Satoshi Shimo,JPN,16.36,,1,Shizuoka,Apr 30
15,Siegfried Dähne,GDR,16.36,,1,Leipzig,Sep 02
15,Zoltan Cziffra,HUN,16.36,,1,Sochi,Nov 19
18,Yukito Muraki,JPN,16.34,,1,Odawara,Jul 16
18,Petr Nemsovský,TCH,16.34,,2,Ostrava,Jul 23
20,Dragan Ivanov,HUN,16.33,,5,Sofia,Jun 04
21,Gennadiy Shastitko,URS,16.32,,2,Leninakan,Oct 02
21,Giuseppe Gentile,ITA,16.32,,1,Rome,Nov 04
23,Nelson Prudencio,BRA,16.30,,1,Buenos Aires,Oct 13
24,Günther Zeiss,FRG,16.29,,1,Stuttgart,May 27
25,Gunther Krivec,FRG,16.28,,*,Stuttgart,Aug 06
1,Petr Nemsovský,TCH,16.57,i,1,Prague,Mar 12
