rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Christian Taylor,USA,18.21,,1,Beijing,Aug 27
2,Pedro P. Pichardo,CUB,18.08,,1,La Habana,May 28
3,Omar Craddock,USA,17.53,,1c2,"Eugene, OR",Jun 28
4,Nelson Évora,POR,17.52,,3,Beijing,Aug 27
5,Marquis Dendy,USA,17.50,,c1,"Eugene, OR",Jun 12
6,Will Claye,USA,17.48,,2c2,"Eugene, OR",Jun 28
7,Aleksey Fedorov,RUS,17.42,,1,Adler,May 29
8,Lyukman Adams,RUS,17.34,,1,Cheboksary,Aug 05
9,Dmitriy Sorokin,RUS,17.29,,1,Gwangju,Jul 09
10,Teddy Tamgho,FRA,17.24,,3,Doha,May 15
11,Dmitriy Chizhikov,RUS,17.20,,1,Saransk,Jun 17
12,Latario Collie-Minns,BAH,17.18,,f,"Starkville, MS",May 16
13,Alexis Copello,CUB,17.15,,2,Roma,Jun 04
14,Bin Dong,CHN,17.12,,f,Sapporo,Jul 12
15,Marian Oprea,ROU,17.07,,2q1,Beijing,Aug 26
16,Nazim Babayev,AZE,17.04,,1,Eskilstuna,Jul 19
17,Georgi Tsonov,BUL,17.03,,1,Stara Zagora,Jul 18
18,Lázaro Martínez,CUB,17.02,,1,La Habana,May 15
18,Ernesto Revé,CUB,17.02,,2,La Habana,May 28
20,Benjamin Compaoré,FRA,17.01,,2,Birmingham,Jun 07
21,Deokhyeon Kim,KOR,17.00,,f,Sapporo,Jul 17
21,Tosin Oke,NGR,17.00,,1,Brazzaville,Sep 14
23,Leevan Sands,BAH,16.99,,2,Toronto,Jul 24
24,Yordanis Durañona,DMA,16.98,,1,San José CRC,Aug 07
24,Olu Olamigoke,NGR,16.98,,2,Brazzaville,Sep 14
