rank,name,nat,perf_0,perf_1,perf_2,city,date
1,David Burke,USA,14.85,,1,New York,Oct 10
2,Daniel Ahearn,USA,14.795,,1,Baltimore,Sep 12
3,Vilho Tuulos,FIN,14.62,,1,Malmö,Jul 9
4,Platt Adams,USA,14.59,,1,New York,Oct 3
5,Timothy Ahearne,IRL,14.575,,2,Baltimore,Sep 12
6,Ivar Sahlin,SWE,14.52,,1,Stockholm,Jun 14
7,Juho Halme,FIN,14.51,,1,Kotka,Jun 7
8,Emil Liljeberg,FIN,14.38,,2,Malmö,Jul 9
9,Karl Baaske,GER,14.36,,1,Berlin,Jul 12
10,Erik Almlöf,SWE,14.25,,4,Malmö,Jul 9
11,Christoph Kretzschmar,GER,14.19,,1,Dresden,Jul 12
12,Ephraim Levin,SWE,14.09,,2hcp,Stockholm,Sep 6
13,Sten Hagander,SWE,14.03,,2,Stockholm,May 17
14,Harry Svensson,SWE,13.98,,1,Uppsala,May 17
15,Fritz Reis,GER,13.97,,1,Strasbourg,Jun 08
15,Otto Jess,GER,13.97,,2,Berlin,Jul 12
15,Erling Vinne,NOR,13.97,,1,Kristiania,Sep 13
18,James McLaughlin,USA,13.94,,,"Baltimore, MD",Sep 11
19,Thorvig Svahn,SWE,13.89,,1,Nässjö,Jun 7
20,Matthew J. Fahey,USA,13.88,,3,"Long Island, NY",Oct 3
21,Speer,GER,13.87,,,Dt. Eydtkühnen,Jul 26
22,Erich Midt,GER,13.75,,1,Danzig,Jul 06
23,Folke Janson,SWE,13.74,,2,Stockholm,Sep 12
24,Knut Eriksson,SWE,13.73,,1hcp,Kristinehamn,Sep 20
25,Fritz Helbig,GER,13.72,,1,Erfurt,Jun 28
