rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Naoto Tajima,JPN,16.00,,1,Berlin,Aug 6
2,Kaneyuki Togami,JPN,15.67,,1,Nishinomiya,May 31
3,Masao Harada,JPN,15.66,,1,Tallinn,Jul 10
4,Yasuji Furuta,JPN,15.52,,1,Kasugahara,May 10
5,Jack Metcalfe,AUS,15.50,,3,Berlin,Aug 6
6,Rolland Romero,USA,15.46,,1,Houston,Jun 5
7,Heinz Wöllner,GER,15.27,,4,Berlin,Aug 6
8,Kenkichi Oshima,JPN,15.24,,2,Koshien,May 3
9,Edward Luckhaus,POL,15.21,,1,Bialystok,Jun 14
9,Eugen Haugland,NOR,15.21,,1,Haugesund,Aug 15
11,Yoshitoshi Kaneko,JPN,15.19,,1,Dairen,May 10
11,Onni Rajasaari,FIN,15.19,,1,Helsinki,Sep 13
13,Basil Dickinson,AUS,15.15,,1,Hobart,Jan 18
14,Lajos Somló,HUN,15.10,,1,Budapest,Jul 05
15,Ralph Newell,USA,15.07,,2,Houston,Jun 05
16,Masukichi Inoue,JPN,15.04,,1,Tokyo,Oct 11
17,Olavi Suomela,FIN,15.03,,1,Lappeenranta,Jun 14
18,Kimio Yada,JPN,15.01,,2,Bern,Aug 16
19,Dudley Wilkins,USA,15.00,,2,New Orleans,May 23
19,Nobuo Kanaya,JPN,15.00,,1,Saidaiji,Apr 19
19,Kaarle llovaara,FIN,15.00,,1,Helsinki,Jun 13
19,Erich Joch,GER,15.00,,2,Berlin,Jul 12
23,Billy Brown,USA,14.98,,1,Princeton,Jul 04
23,Tokio Fukuda,JPN,14.98,,,Nishinomiya,May 31
25,Ryosuke Shibata,JPN,14.96,,2,Dairen,May 10
