rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Willem Peters,NED,15.48,,1,London,Jul 4
2,Mikio Oda,JPN,15.35,,1,Shanghai,Aug 29
3,Vilho Tuulos,FIN,15.08,,1,Turku,Aug 21
4,Väinö Rainio,FIN,14.80,,1,Helsinki,Sep 4
5,Eric Svensson,SWE,14.76,,1,Falkenberg,Jun 19
6,Levi Casey,USA,14.75,,1,Lincoln,Jul 2
7,Luis Brunetto,ARG,14.64,,1,Santiago,Apr 15
8,Kenkichi Oshima,JPN,14.63,,2,Tokyo,Aug 7
9,Erkki Järvinen,FIN,14.61,,2,Turku,Aug 21
10,Anthony Winter,AUS,14.58,,1,Camden,Oct 1
11,Toimi Tulikoura,FIN,14.49,,3,Turku,Aug 21
12,Gustaf Nilsson,SWE,14.47,,1,Stockholm,Aug 20
13,Robert Kelley,USA,14.46,,1,San Francisco,May 14
14,Jack Shirley,NZL,14.44,,1,Auckland,Feb 12
15,Chuhei Nambu,JPN,14.37,,3,Shanghai,Aug 29
16,Heino Kokkonen,FIN,14.35,,2,Helsinki,Jun 12
17,Elemer Somfay,HUN,14.33,,1,Budapest,Jun 05
18,Imre Fekete,HUN,14.32,,1,Dorog,Sep 11
19,Gunnar Hagen,NOR,14.31,,1,Oslo,Aug 21
19,Otto Berg,NOR,14.31,,2,Oslo,Aug 21
21,William Moloney,IRL,14.30,,1,Longford,Jul 31
21,Torstein Owe,NOR,14.30,,1,Hammerfest,Aug 07
21,Elmar Rähn,EST,14.30,,1,Tallinn,Aug 28
24,Eric Haglund,SWE,14.29,,1,East Orange,Jun 11
24,John Öberg,SWE,14.29,,2,Stockholm,Aug 20
