rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jonathan Edwards,GBR,17.92,,1,Edmonton,Aug 6
2,Christian Olsson,SWE,17.49,,1,Rethymnon,Jul 1
3,Igor Spasovkhodskiy,RUS,17.44,,3,Edmonton,Aug 6
4,Joel Garcia,CUB,17.40,,4,Edmonton,Aug 6
5,Paolo Camossi,ITA,17.34,,1,Bressanone,Jun 17
6,Phillips Idowu,GBR,17.33,,1,Khánia,Jun 4
7,Michael Calvo,CUB,17.30,,1,La Habana,May 27
8,Brian Wellman,BER,17.24,,1,Ciudad,Jul 21
9,Walter Davis,USA,17.22,,Q,Edmonton,Aug 4
9,Kenta Bell,USA,17.22,,1,Beijing,Aug 31
11,Onochie Achike,GBR,17.21,,2,London,Jul 22
12,Hrístos Melétoglou,GRE,17.19,,2,Bremen,Jun 24
13,LaMark Carter,USA,17.17,,1,Eugene,Jun 24
14,Arnis Filet,FRA,17.15,,1,Ottawa,Jul 23
15,Jadel Gregório,BRA,17.13,,1,São Paulo,Mar 18
16,Marian Oprea,ROU,17.11,,2,Beijing,Aug 31
17,Karl Taillepierre,FRA,17.10,,1,Arles,Jun 09
18,Andrew Murphy,AUS,17.07,,1,Newcastle,Feb 03
19,Fabrizio Donato,ITA,17.05,,1,Tunis,Sep 11
20,Wu Ji,CHN,17.04,,1,Guangzhou,Nov 23
21,Konstandínos Zalaggítis,GRE,17.02,,1,Katerini,Jun 23
22,Aleksandr Glavatskiy,BLR,17.00,,2,Haniá,Jun 04
23,Ivaylo Rusenov,BUL,16.95,,1,Sofia,May 27
24,Viktor Gushchinskiy,RUS,16.91,,1,Tula,Jul 13
25,Charles Michael Friedek,GER,16.90,,3,Nürnberg,Jun 17
25,Thomas Moede,GER,16.90,,1,Stuttgart,Jul 01
25,Rostislav Dimitrov,BUL,16.90,,4q2,Edmonton,Aug 04
1,Ionut Punga,ROU,17.05,i,1,Bucharest,Jan 27
