rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Patrick Leahy,IRL,14.48,hhj,1,Kilkenny,Oct 05
2,John J. Breshnihan,IRL,14.29,hsj,1,Newbridge,Sep 13
3,Frederick Engelhardt,USA,14.18,,1,New York,Sep 07
4,John F. McEniry,IRL,13.80,hsj,1,Queenstown,Sep 27
5,E.L. Greene,USA,13.73,,2,New York,Sep 07
6,Thomas Kiely,IRL,13.65,hsj,2,Queenstown,Sep 27
7,Béla Mezö,HUN,13.61,,1,Budapest,Oct 25
8,Michael Creed,IRL,13.40,hsj,1hcp,Limerick,Sep 27
9,Edvard Larsen,NOR,13.34,,1,Kristiania,Aug 30
10,T. d'Arcy,USA,13.30,,1,San Francisco,Jan 01
11,J.J. Collins,IRL,13.29,hsj,1hcp,Bruree,Sep 13
12,Louis Mang,USA,13.28,,3,New York,Sep 07
13,Johannes Jensen,NOR,13.24,,2,Kristiania,Aug 30
14,Bohumil Pohl-Polewsky,BOH,13.18,,,,
15,Arpád Dános,HUN,13.08,,2,Budapest,Oct 11
16,Carl-Axel Pedersen,NOR,13.05,,3,Kristiania,Aug 30
17,Paul Weinstein,GER,12.90,,1,Magdeburg,Jun 14
18,Christen Seeberg,NOR,12.83,,1,Kristiania,Sep 12
19,Axel Benzon,DEN,12.82,,1,Århus,Jul 5
20,Gösta Malmgren,SWE,12.81,,2,Århus,Jul 5
20,Frans Frise,SWE,12.81,,3,Göteborg,Sep 06
22,Eric Lemming,SWE,12.79,,4,Göteborg,Sep 06
23,Victor Johansson,SWE,12.78,,1,Stockholm,May 31
24,H. Jansen,NOR,12.74,,1,Kristiania,Sep 12
25,Albert Eklund,NOR,12.69,,1,Tønsberg,Sep 06
