rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Oleg Ryakhovskiy,URS,16.29,,1,Moscow,Sep 2
2,Konstantin Tsigankov,URS,16.04,,1,Moscow,Jul 6
3,Vitold Kreyer,URS,16.00,,1,Kharkov,Sep 17
3,Dimitriy Yefremov,URS,16.00,,1,Odessa,Oct 3
5,Leonid Shcherbakov,URS,15.98,,2,Moscow,Sep 2
6,Arsentiy Tyerkel,URS,15.95,,1,Moscow,Jun 2
6,Vilhjalmur Einarsson,ISL,15.95,,1,Athens,Oct 6
8,Yevgeniy Chen,URS,15.94,,1,Moscow,May 12
9,Adhemar Ferreira da Silva,BRA,15.92,,1,Moscow,Aug 4
10,Teruji Kogake,JPN,15.90,,1,Tokyo,Nov 24
11,Ryszard Malcherczyk,POL,15.83,,1,Budapest,Jul 07
12,Eric Battista,FRA,15.80,,1,London,Aug 05
13,Yuriy Yeremin,URS,15.78,,1,Moscow,Oct 20
14,William Sharpe,USA,15.74,,1,Philadelphia,Apr 27
15,Oleg Fedoseyev,URS,15.73,,2,Moscow,May 12
16,Oleg Gavrilov,URS,15.71,,3,Moscow,May 12
17,Takajuki Okazaki,JPN,15.70,,1,Kusanagi,Oct 28
18,Tomio Ota,JPN,15.69,,1,Kusanagi,Sep 08
19,Aleksandr Vyereshchagin,URS,15.68,,1,Odessa,Aug 18
20,Viktor Kobelyev,URS,15.66,,,Leningrad,Jul 14
20,Martin Rehak,TCH,15.66,,1,Athens,Aug 14
20,Kari Rahkamo,FIN,15.66,,1,Tampere,Jun 30
23,Jozef Schmidt,POL,15.61,,2,Krakow,Jun 30
24,Lyuben Gurgushinov,BUL,15.60,,,Sofia,Sep 28
25,Lev Karpushenko,URS,15.58,,,Moscow,Sep 23
