rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Marian Oprea,ROU,17.81,,1,Lausanne,Jul 05
2,Jadel Gregório,BRA,17.73,,1,São Paulo,Jun 19
3,Nathan Douglas,GBR,17.64,,1,Manchester (SC),Jul 10
4,Walter Davis,USA,17.57,,1,Helsinki,Aug 11
5,Alexander Martínez,CUB,17.51,,1,Bern,Jul 23
6,Yoandri Betanzos,CUB,17.46,,1,Monaco,Sep 09
7,Karl Taillepierre,FRA,17.45,,1,Angers,Jul 16
8,Charles Michael Friedek,GER,17.39,,1,Bad Schwalbacher,Jun 10
9,Igor Spasovkhodskiy,RUS,17.32,,1,Moscow,Jun 30
10,Leevan Sands,BAH,17.30,,-,Helsinki,Aug 06
11,Konstandínos Zalaggítis,GRE,17.29,,1,Haniá,Jun 06
12,Godfrey Khotso Mokoena,RSA,17.25,,1,Durban,Apr 16
13,Colomba Fofana,FRA,17.21,,1c1,"Lagos, POR",May 29
14,Momchil Karailiev,BUL,17.19,,1,Sofiya,Jun 07
14,Dmitriy Valyukevich,SVK,17.19,,3,Sheffield,Aug 21
16,Ndiss Kaba Badji,SEN,17.15,,1,Dakar,Apr 30
16,Yanxi Li,CHN,17.15,,2,"Eugene, OR",Jun 04
16,Viktor Yastrebov,UKR,17.15,,5,Lausanne,Jul 05
19,Arnie David Girat,CUB,17.14,,2,Alcalá de Henares,Jun 18
20,Aleksandr Sergeyev,RUS,17.11,,1,Erfurt,Jul 17
20,Kenta Bell,USA,17.11,,7,Helsinki,Aug 11
22,Viktor Gushchinskiy,RUS,17.10,,2,Tula,Jul 13
22,Danila Burkenya,RUS,17.10,,4,Monaco,Sep 09
24,Osniel Tosca,CUB,17.08,,1,La Habana,Feb 19
25,Julien Kapek,FRA,17.06,,2,Angers,Jul 16
1,Walter Davis,USA,17.62,i,1,"Baton Rouge, LA",Feb 18
