rank,name,nat,perf_0,perf_1,perf_2,city,date
1,John Clausen,USA,13.907,hsj,1,Melrose,Sep 18
2,J.P. Watson,CAN,13.577,,1,Jone's Wood,Sep 3
3,M.J. Shanahan,IRL,13.538,,1,Durrow,Jul 22
4,G. Brown,USA,13.475,,2,Jone's Wood,Sep 3
5,William H. Henderson,USA,13.437,,3,Jone's Wood,Sep 3
6,William McPherson,AUS,13.411,,1,Sydney,Oct 5
7,R. Curtis,IRL,13.310,,1,Swords,Aug 29
8,W.A. Fletcher,IRL,13.259,,1,Castlecomer,
9,J.M. McKay,CAN,13.17,hsj,1,Catharines,Aug 10
10,W. Stammwitz,GER,13.10,,1,Minneapolis,
11,D.P. McCall,CAN,13.08,hsj,1,Toronto,Oct 30
11,C. Dreyer,GER,13.08,,2,Brooklyn,
13,J.J. Burke,IRL,13.05,,1,Connaught,Aug 01
14,Forbes,CAN,12.94,hsj,2,Toronto,
15,D. Dean,IRL,12.64,,1,Kilkenny,Aug 22
16,M. Connolly,IRL,12.52,,1,Howth,Jun 27
17,F.C. Chittick,CAN,12.44,hsj,2,Catharines,Aug 10
18,B. Armstrong,CAN,12.24,hsj,1,Toronto,Sep 30
19,N. Quinn,IRL,12.21,,2,Dublin,Jul 05
20,John Cahill,IRL,12.14,,2,Castlecomer,Sep 28
21,J. Rohm,GER,12.12,,1,Indianapolis,Jun 23
22,A. Macdonald,CAN,12.09,hsj,2,Toronto,Jul 18
23,McKent,CAN,12.04,hsj,2,Toronto,Sep 30
24,W. Patterson,CAN,11.94,hsj,3,Toronto,Jul 18
24,W. Lange,GER,11.94,,2,Indianapolis,Jun 23
