rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jan Jaskolski,POL,16.76,,1,Bydgoszcz,Jun 5
2,Art Walker,USA,16.74,,1,Los Angeles,Jul 23
3,Georgi Stoikovski,BUL,16.67,,1,Budapest,Sep 4
4,Hans-Jürgen Rückborn,GDR,16.66,,2,Budapest,Sep 4
5,Jozef Schmidt,POL,16.64,,1,Poznan,Aug 7
6,Henrik Kalocsai,HUN,16.59,,3,Budapest,Sep 4
7,Vladimir Kurkevich,URS,16.56,A,1,Leninakan,Oct 3
8,Michael Sauer,FRG,16.46,,Q,Budapest,Sep 3
8,Serban Ciochina,ROU,16.46,A,2,Mexico City,Oct 20
10,Adil Dementyev,URS,16.44,,1,Baku,Jun 20
11,Oleg Fedoseyev,URS,16.34,A,2,Leninakan,Oct 03
12,Viktor Kravchenko,URS,16.32,,1,Dnepropetrovsk,Aug 14
12,Anatoliy Alyabyev,URS,16.32,,2,Dnepropetrovsk,Aug 14
14,Juri Liigand,URS,16.30,A,3,Leninakan,Oct 03
15,Samuel Igun,NGR,16.29,,+,Kingston,Aug 11
15,Petr Nemsovský,TCH,16.29,,1,Trineo,Aug 06
17,Aleksandr Lazarenko,URS,16.24,,1,Leselidze,Apr 24
18,Ke-Yen Ku,CHN,16.22,,1,Phnom-Penh,Nov 29
19,Gennadiy Volk,URS,16.20,,1,Yalta,Oct 16
20,Klaus Neumann,GDR,16.19,,3,Magdeburg,Oct 02
21,Pertti Pousi,FIN,16.17,,1,Helsinki,Jun 06
21,Gunther Krivec,FRG,16.17,,1,Berlin,Jul 10
21,Siegfried Dähne,GDR,16.17,,8,Budapest,Sep 04
24,Andrzej Pulawski,POL,16.16,,2,Warsaw,Jun 26
25,Giuseppe Gentile,ITA,16.15,,9,Budapest,Sep 04
