rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Kaneyuki Togami,JPN,15.86,,1,Nishinomiya,May 23
2,Onni Rajasaari,FIN,15.29,,1,Viipuri,Aug 8
3,Kimio Yada,JPN,15.27,,2,Nishinomiya,Sep 26
4,Genken Kanayama,JPN,15.23,,1,Seoul,Oct 17
5,Kaarle llovaara,FIN,15.22,,1,Hanko,Jul 22
6,Jack Metcalfe,AUS,15.16,,1,Brisbane,Dec 4
7,Kazuyoshi Okada,JPN,15.14,,1,Dairen,Oct 3
8,Billy Brown,USA,15.12,,1,Milwaukee,Jul 3
8,Kalevi Luoma,FIN,15.12,,2,Viipuri,Aug 8
10,Basil Dickinson,AUS,15.02,,1,Sydney,Nov 20
11,Yoshie Miyazaki,JPN,15.01,,1,Nishinomiya,Oct 10
12,Hiroshi Tanaka,JPN,14.94,,2,Tokyo,Jul 25
13,Tokio Fukuda,JPN,14.92,,1,Nagoya,May 16
13,Walter Ziebe,GER,14.92,,1,Berlin,Jul 25
15,Harold Brainsby,NZL,14.91,,1,Hamilton,Feb 27
16,Hiney Kent,USA,14.89,,2,Milwaukee,Jul 03
16,Masao Harada,JPN,14.89,,3,Tokyo,Jul 25
18,Masukichi Inoue,JPN,14.85,,2,Nagoya,May 16
18,Väinö Lehtonen,FIN,14.85,,1,Helsinki,Jun 28
20,Seiji Saito,JPN,14.84,,4,Nishinomiya,Sep 26
21,Edward Luckhaus,POL,14.83,,1,Warsaw,Aug 21
22,Dick Ganslen,USA,14.82,,3,Milwaukee,Jul 03
23,Chang Li-san,CHN,14.81,,2,Taipei,Jul 11
23,Francesco Tabai,ITA,14.81,,1,Firenze,Aug 08
25,Lennart Andersson,SWE,14.80,,1,Landskrona,Jul 19
25,Jiro Okuda,JPN,14.80,,1,Otaru,Sep 26
