rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tirunesh Dibaba,ETH,14.11.15,,1,Oslo,Jun 06
2,Meseret Defar,ETH,14.12.88,,1,Stockholm,Jul 22
3,Liliya Shobukhova,RUS,14.23.75,,1,Kazan,Jul 19
4,Vivian Cheruiyot,KEN,14.25.43,,1,Bruxelles,Sep 05
5,Gulnara Samitova-Galkina,RUS,14.33.13,,2,Kazan,Jul 19
6,Lucy Wangui,KEN,14.33.49,,2,Oslo,Jun 06
7,Ejegayehu Dibaba,ETH,14.36.78,,3,Oslo,Jun 06
8,Mariya Konovalova,RUS,14.38.09,,3,Kazan,Jul 19
9,Meselech Melkamu,ETH,14.38.78,,2,Roma,Jul 11
10,Yelena Zadorozhnaya,RUS,14.43.89,,4,Kazan,Jul 19
11,Priscah Jepleting Cherono,KEN,14.45.12,,3,Roma,Jul 11
12,Gelete Burka,ETH,14.45.84,,1,Hengelo,May 24
13,Kimberley Smith,NZL,14.45.93,,4,Roma,Jul 11
14,Beylanesh Fekadu,ETH,14.46.84,,3,Hengelo,May 24
15,Linet Chepkwemoi Masai,KEN,14.47.14,,4,Hengelo,May 24
16,Viola Kibiwot,KEN,14.51.59,,6,Hengelo,May 24
17,Jennifer Rhines,USA,14.54.29,,5,Oslo,Jun 06
18,Viktoriya Klimina,RUS,14.55.55,,5,Kazan,Jul 19
19,Dolores Checa,ESP,14.55.71,,6,Oslo,Jun 06
20,Philes Ongori,KEN,14.56.06,,8,Hengelo,May 24
21,Kara Goucher,USA,14.58.10,,3,"Eugene, OR",Jun 08
22,Zakia Mrisho Mohamed,TAN,14.58.36,,2,Stockholm,Jul 22
23,Lauren Fleshman,USA,14.58.48,,1,"New York, NY",May 31
24,Joanne Pavey,GBR,14.58.62,,3,Stockholm,Jul 22
25,Elvan Abeylegesse,TUR,14.58.79,,5h2,Beijing,Aug 19
