rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Gabriela Szabo,ROU,14.31.48,,1,Berlin,Sep 01
2,Zahra Ouaziz,MAR,14.32.08,,2,Berlin,Sep 01
3,Gete Wami,ETH,14.36.08,,3,Berlin,Sep 01
4,Wang Chunmei,CHN,14.46.60,,,Guangzhou,Mar 26
5,Paula Radcliffe,GBR,14.51.27,,2,Stockholm,Aug 05
6,Sonia O'Sullivan,IRL,14.51.61,,4,Berlin,Sep 01
7,Regina Jacobs,USA,14.52.49,,1,Brunswick,Jul 04
8,Julia Vaquero,ESP,14.55.91,,5,Berlin,Sep 01
9,Tegla Loroupe,KEN,14.57.77,,6,Berlin,Sep 01
10,Marta Dominguez,ESP,14.59.49,,3,Rome,Jul 14
11,Harumi Hiroyama,JPN,15.03.67,,5,Stockholm,Aug 05
12,Uta Pippig,GER,15.03.72,,7,Berlin,Sep 01
13,Annemari Sandell,FIN,15.04.89,,8,Berlin,Sep 01
14,Nora Leticia Rocha,MEX,15.06.54,,9,Berlin,Sep 01
15,Deena Drossin,USA,15.07.83,,6,Stockholm,Aug 05
16,Leah Malot,KEN,15.09.75,,7,Stockholm,Aug 05
17,Kristina da Fonseca-Wollheim,GER,15.10.33,,2,Sankt Peterburg,Jun 27
18,Amy Rudolph,USA,15.10.47,,8,Stockholm,Aug 05
19,Kathy Butler,CAN,15.10.69,,9,Stockholm,Aug 05
20,Joalsiae Llado,FRA,15.11.26,,6,Rome,Jul 14
21,Ayelech Worku,ETH,15.12.43,,7,Rome,Jul 14
22,Maria Pantyukhova,RUS,15.13.22,,5,Paris,Jun 04
23,Liu Shixiang,CHN,15.14.04,,8,Rome,Jul 14
24,Zhor El Kamch,MAR,15.15.57,,9,Rome,Jul 14
25,Olivera Jevtic,YUG,15.16.61,,4,Budapest,Aug 23
