rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Vivian Jepkemoi Cheruiyot,KEN,14.20.87,,1,Stockholm,Jul 29
2,Meseret Defar,ETH,14.29.52,,1,Paris,Jul 08
3,Sally Jepkosgei Kipyego,KEN,14.30.42,,2,Zürich,Sep 08
4,Sentayehu Ejigu,ETH,14.31.66,,2,Paris,Jul 08
5,Linet Chepkwemoi Masai,KEN,14.32.95,,3,Shanghai,May 15
6,Viola Jelagat Kibiwot,KEN,14.34.86,,4,Shanghai,May 15
7,Mercy Cherono,KEN,14.35.13,,3,Paris,Jul 08
8,Sylvia Jebiwott Kibet,KEN,14.35.43,,4,Zürich,Sep 08
9,Genzebe Dibaba,ETH,14.37.56,,3,Oslo,Jun 09
10,Meselech Melkamu,ETH,14.39.44,,4,Oslo,Jun 09
11,Priscah Jepleting Cherono,KEN,14.40.86,,6,Shanghai,May 15
12,Pauline Chemning Korikwiang,KEN,14.41.28,,7,Shanghai,May 15
13,Emebet Anteneh,ETH,14.43.29,,5,Oslo,Jun 09
14,Shalane Flanagan,USA,14.45.20,,4,Paris,Jul 08
15,Dolores Checa,ESP,14.46.30,,7,Oslo,Jun 09
16,Sule Utura,ETH,14.46.32,,8,Shanghai,May 15
17,Wude Ayalew,ETH,14.49.36,,8,Oslo,Jun 09
18,Hiwot Ayalew,ETH,14.57.62,,7,Paris,Jul 08
19,Azemra Gebru,ETH,14.58.34,,9,Paris,Jul 08
20,Esther Chemtai Ndiema,KEN,15.00.08,,8,"Eugene, OR",Jun 03
21,Lauren Fleshman,USA,15.00.57,,1,London,Aug 06
22,Elizaveta Grechishnikova,RUS,15.02.38,,1,Cheboksary,Jul 23
23,Esther Chemtai,KEN,15.02.55,,10,Shanghai,May 15
24,Almenesh Belete,ETH,15.03.63,,1,Kessel-Lo,Aug 13
25,Yelena Zadorozhnaya,RUS,15.05.24,,2,Cheboksary,Jul 23
