rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Alberto Salazar,USA,2.08.52,,1,Boston,Apr 19
2,Dick Beardsley,USA,2.08.54,,2,Boston,Apr 19
3,Robert de Castella,AUS,2.09.18,,1,Brisbane,Oct 8
4,Hugh Jones,GBR,2.09.24,,1,London,May 9
5,Juma Ikangaa,TAN,2.09.30,,2,Brisbane,Oct 8
6,Rodolfo Gomez,MEX,2.09.33,,2,New York,Oct 24
7,Paul Ballinger,NZL,2.10.15,,1,Fukuoka,Dec 5
8,Vadim Sidorov,URS,2.10.33,,1,Tokyo,Jan 31
9,Greg Meyer,USA,2.10.59,,1,Chicago,Sep 26
10,Greg Meyer,USA,2.11.00,,1,Chicago,Sep 26
11,Bill Rodgers,USA,2.11.08,,1,Melbourne,Oct 17
12,Hideki Kita,JPN,2.11.09,,2,Fukuoka,Dec 05
13,Benji Durden,USA,2.11.11,,1,Houston,Jan 24
14,Bruno Lafranchi,SUI,2.11.12,,3,Fukuoka,Dec 05
15,Rodney Dixon,NZL,2.11.21,,1,Auckland,May 30
16,Stefano Brunetti,ITA,2.11.22,,3,Tokyo,Jan 31
17,Giuseppe Gerbi,ITA,2.11.25,,1,Ferrara,May 02
18,Massimo Magnani,ITA,2.11.28,,2,Ferrara,May 02
19,Steve Kenyon,GBR,2.11.40,,1,Gateshead,Jun 13
19,Joseph Nzau,KEN,2.11.40,,2,Chicago,Sep 26
21,Gabashane Rakabaele,RSA,2.11.44,,1,Port Elizabeth,May 01
22,Kunimitsu Itoh,JPN,2.11.45,,4,Fukuoka,Dec 05
23,Johnny Halberstadt,RSA,2.11.46,,3,Chicago,Sep 26
24,Allan Zachariassen,DEN,2.11.49,,1,Saint Paul,Oct 03
25,Robert Hodge,USA,2.11.52,,5,Fukuoka,Dec 05
