rank,name,nat,perf_0,perf_1,perf_2,city,date
1,James Peters,GBR,2.17.39,,1,Chiswick,Jun 26
2,Stanley Cox,GBR,2.23.08,,2,Chiswick,Jun 26
3,Veikko Karvonen,FIN,2.24.52,,1,Bern,Aug 25
4,Reinaldo Gorno,ARG,2.24.53,,1,Kamakura,Dec 05
5,Boris Grishayev,URS,2.24.55,,2,Bern,Aug 25
6,Ivan Filin,URS,2.25.26,,3,Bern,Aug 25
7,Johannes Barnard,RSA,2.25.31,,1,Port Elizabeth,Apr 11
8,Erkki Puolakka,FIN,2.26.46,,4,Bern,Aug 25
9,Eric Smith,GBR,2.27.04,,3,Chiswick,Jun 26
10,Pyotr Sorokovich,URS,2.27.10,,2,Moscow,Jul 01
11,Gustaf Jansson,SWE,2.27.27,,2,Kosice,Oct 10
12,Bengt Rehnvall,SWE,2.27.39,,1,Karlstad,Jul 18
13,Hideo Hamamura,JPN,2.27.56,,1,Osaka,May 16
14,Geoffrey Iden,GBR,2.28.03,,6,Bern,Aug 25
15,Jack Mekler,RSA,2.28.57,,2,Port Elizabeth,Apr 11
16,Pavel Zhariy,URS,2.29.15,,3,Moscow,Jul 01
17,Janus van der Zande,NED,2.29.19,,7,Bern,Aug 25
17,Knut Jansson,SWE,2.29.19,,3,Kosice,Oct 10
19,Peter West,GBR,2.29.38,,5,Chiswick,Jun 26
20,Jose Araujo,POR,2.29.45,,8,Bern,Aug 25
21,Thomas Richards,GBR,2.29.59,,6,Chiswick,Jun 26
22,Dragomir Pechanek,TCH,2.30.01,,1,Upice,Aug 01
22,Unto Syysnummi,FIN,2.30.01,,2,Turku,Oct 03
24,Heimo Lehmus,FIN,2.30.19,,3,Turku,Oct 03
25,Vasiliy Davydov,URS,2.30.25,,4,Moscow,Jul 01
