rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Veikko Karvonen,FIN,2.28.07,,1,Tampere,Aug 3
2,Shigeki Tanaka,JPN,2.28.16,,1,Yamaguchi,Feb 04
3,Gustaf Jansson,SWE,2.29.19,,2,Tampere,Aug 3
4,James Peters,GBR,2.29.24,,1,Windsor,Jun 16
5,Hiromi Haigo,JPN,2.30.13,,1,Fukuoka,Dec 09
6,Yoshiichi Noda,JPN,2.30.21,,2,Yamaguchi,Feb 04
7,Yoshitaka Uchikawa,JPN,2.30.40,,3,Yamaguchi,Feb 04
8,Tadashi Asai,JPN,2.30.43,,2,Fukuoka,Dec 09
9,Erkki Puolakka,FIN,2.30.53,,1,Turku,Sep 30
10,Masao Onishi,JPN,2.31.07,,4,Yamaguchi,Feb 04
11,Toshio Fuke,JPN,2.31.17,,5,Yamaguchi,Feb 04
12,Kiyoshi Shinozaki,JPN,2.31.26,,1,Nagoya,Oct 14
13,Robert Prentice,AUS,2.31.51,,1,Melbourne,Dec 20
14,John Lafferty,USA,2.32.17,,1,"Old Orchard Beach, MN",Jun 23
15,Hiroshi Hashimoto,JPN,2.32.18,,6,Yamaguchi,Feb 04
16,Jozsef Dobronyi,HUN,2.32.19,,1,Budapest,Oct 28
17,Haruo Okamoto,JPN,2.32.58,,1,Yawata,Mar 21
18,Veikko Timonen,FIN,2.33.07,,1,Rajamäki,Sep 02
19,Vilho Partanen,FIN,2.33.08,,2,Hameenlinna,Jul 01
20,Shunji Koyanagi,JPN,2.33.10,,4,Fukuoka,Dec 09
21,Keizo Yamada,JPN,2.33.29,,8,Yamaguchi,Feb 04
22,Martti Urpalainen,FIN,2.33.38,,2,Turku,Sep 30
23,Mikko Hietanen,FIN,2.33.41,,3,Turku,Sep 30
24,Hiroyaki Kuroki,JPN,2.34.02,,9,Yamaguchi,Feb 04
25,Charles Busby,GBR,2.34.06,,1,"Peterborough, ENG",Aug 06
