rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Bill Rodgers,USA,2.09.56,,1,Boston,Apr 21
2,Jerome Drayton,CAN,2.10.08,,1,Fukuoka,Dec 7
3,David Chettle,AUS,2.10.20,,2,Fukuoka,Dec 7
4,Giuseppe Cindolo,ITA,2.11.45,,4,Fukuoka,Dec 7
5,Steve Hoag,USA,2.11.55,,2,Boston,Apr 21
6,Tom Fleming,USA,2.12.06,,3,Boston,Apr 21
7,Hernandes Rodriges,COL,2.12.08,sh,1,Rio de Janeiro,Aug 30
8,Ron Hill,GBR,2.12.34,,1,Debno,Jun 15
9,Akio Usami,JPN,2.12.40,,1,Otsu,Apr 20
10,Eckhard Lesse,GDR,2.12.43,,5,Fukuoka,Dec 7
11,Takeshi Soh,JPN,2.12.52,,6,Fukuoka,Dec 7
12,Jerzy Gross,POL,2.13.05,,7,Fukuoka,Dec 07
13,Kenichi Ozawa,JPN,2.13.11,,1,Oita,Feb 02
14,Makoto Hattori,JPN,2.13.13,,8,Fukuoka,Dec 07
15,Kevin Ryan,NZL,2.13.15,,1,Port Cook,Jun 28
16,Hans-Joachim Truppel,GDR,2.13.17,,9,Fukuoka,Dec 07
17,Thomas Howard,CAN,2.13.23,,4,Boston,Apr 21
18,Edward Legowski,POL,2.13.26,,2,Debno,Jun 15
19,Yasunori Hamada,JPN,2.13.47,,10,Fukuoka,Dec 07
20,Martin Schröder,GDR,2.13.58,,3,Debno,Jun 15
21,Bernd Arnhold,FRG,2.14.12,,4,Dêbno,Jun 15
22,Ed Mendoza,USA,2.14.13,,1,Scottsdale,Dec 20
23,Pekka Päivärinta,FIN,2.14.17,,1,Turku,Mar 31
24,Yoshifumi Nagano,JPN,2.14.23,,2,Beppu,Feb 02
24,Michael R. Ryan,NZL,2.14.23,,2,Hamilton,Oct 25
24,Aleksandr Gotskiy,URS,2.14.23,,1,Uzhgorod,Apr 20
