rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Alberto Salazar,USA,2.08.13,sh,1,New York,Oct 25
2,Robert de Castella,AUS,2.08.18,,1,Fukuoka,Dec 06
3,Toshihiko Seko,JPN,2.09.27,,1,Boston,Apr 20
4,John Graham,GBR,2.09.28,,1,Rotterdam,May 23
5,Dick Beardsley,USA,2.09.36,,1,Duluth,Jun 20
6,Kunimitsu Itoh,JPN,2.09.37,,2,Fukuoka,Dec 6
7,Shigeru Soh,JPN,2.10.19,,3,Fukuoka,Dec 5
8,Craig Virgin,USA,2.10.27,,2,Boston,Apr 20
9,Bill Rodgers,USA,2.10.35,,3,Boston,Apr 20
10,Jukka Toivola,FIN,2.10.52,sh,2,New York,Oct 25
11,Rodolfo Gomez,MEX,2.11.00,,1,Tokyo,Mar 01
11,Hugh Jones,GBR,2.11.00,,3,New York,Oct 25
13,Nick Brawn,GBR,2.11.10,,4,New York,Oct 25
14,Kebede Balcha,ETH,2.11.11,,1,Montreal,Sep 13
15,Gianni Poli,ITA,2.11.19,,4,Fukuoka,Dec 06
16,Takeshi Soh,JPN,2.11.29,,5,Fukuoka,Dec 06
17,Garry Bjorklund,USA,2.11.32,,2,Duluth,Jun 20
18,John Lodwick,USA,2.11.33,,4,Boston,Apr 20
19,Malcolm East,GBR,2.11.35,,5,Boston,Apr 20
20,Ryszard Marczak,POL,2.11.36,sh,5,New York,Oct 25
21,Nick Brawn,GBR,2.11.41,sh,4,New York,Oct 25
22,David Cannon,GBR,2.11.44,,1=,Paris,May 24
22,Ron Tabb,USA,2.11.44,,1=,Paris,May 24
24,Inge Simonsen,NOR,2.11.48,,1=,London,Mar 29
25,Steve Kenyon,GBR,2.11.54,,1,Manchester,Oct 18
