rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Shizo Kanakuri,JPN,2.36.10,,1,Tokyo,Apr 13
2,Yasuhei Morii,JPN,2.40.20,,1,Tokyo,Nov 16
3,Albin Stenroos,FIN,2.41.22,,1,Paris,Jul 13
4,Frank Zuna,USA,2.41.39,,1,Baltimore,Mar 8
5,Seiji Takahashi,JPN,2.42.27,,2,Tokyo,Nov 16
6,Ville Kyrönen,FIN,2.43.29,,1,Viipuri,Sep 14
7,Charles Mellor,USA,2.43.32,,2,Detroit,Mar 29
8,Albert Michelson,USA,2.45.47,,2,Baltimore,Mar 8
9,Paul Hempel,GER,2.47.05,,1,Berlin,Jul 26
10,Romeo Bertini,ITA,2.47.19,,2,Paris,Jul 13
11,Kanematsu Yamada,JPN,2.47.39,,3,Tokyo,Nov 16
12,Samuel Ferris,GBR,2.47.44,,3,Manchester,Aug 16
13,Clarence DeMar,USA,2.48.14,,3,Paris,Jul 13
14,Ernie Leatherland,GBR,2.48.44,,1,Manchester,May 31
15,Max Wils,GER,2.49.21,,2,Berlin,Jul 26
16,Lauri Halonen,FIN,2.49.47,,4,Paris,Jul 13
17,Pál Király,HUN,2.50.20,,1,Budapest,Jun 15
18,Emilio Alciati,ITA,2.50.42,,2,Turin,Oct 26
19,Boughera El Ouafi,FRA,2.50.53,,1,Paris,Jun 22
20,Gabriel Verger,FRA,2.51.19,,2,Paris,Jun 22
21,Willi Schumann,GER,2.51.24,,3,Berlin,Jul 26
22,Harold Wood,GBR,2.51.33,,4,Manchester,Aug 16
23,Anthony Farrimond,GBR,2.52.20,,2,Manchester,May 31
24,Manuel Plaza,CHI,2.52.54,,6,Paris,Jul 13
25,Frank Wendling,USA,2.52.56,,4,Baltimore,Mar 08
