rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Stephen Moneghetti,AUS,2.08.16,,1,Berlin,Sep 30
2,Gelindo Bordin,ITA,2.08.19,,1,Boston,Apr 16
3,Gidamis Shahanga,TAN,2.08.32,,2,Berlin,Sep 30
4,Jörg Peter,GDR,2.09.23,,3,Berlin,Sep 30
5,Martin Pitayo,MEX,2.09.41,,1,Chicago,Oct 28
5,Antoni Niemczak,POL,2.09.41,,2,Chicago,Oct 28
7,Stephan Freigang,GDR,2.09.45,,4,Berlin,Sep 30
8,David Tsebe,RSA,2.09.50,,1,Port Elizabeth,Feb 24
9,Juma Ikangaa,TAN,2.09.52,,2,Boston,Apr 16
10,Allister Hutton,GBR,2.10.10,,1,London,Apr 22
11,Jan Huruk,POL,2.10.16,,2,Wien,Apr 22
12,Douglas Wakiihuri,KEN,2.10.27,,1,Auckland,Jan 30
13,Tadesse Gebre,ETH,2.10.28,,1,Rome,Apr 22
14,Simon Robert Naali,TAN,2.10.38,,3,Auckland,Jan 30
15,Salvatore Bettiol,ITA,2.10.40,,2,London,Apr 22
16,Nivaldo Batista Vieira Filho,BRA,2.10.42,,1,Rome,Nov 18
17,Rolando Vera,ECU,2.10.46,,3,Boston,Apr 16
18,Juan Francisco Romera,ESP,2.10.48,,3,London,Apr 22
18,Rex Wilson,NZL,2.10.48,,3,Chicago,Oct 28
20,Åke Eriksson,SWE,2.10.53,,4,Chicago,Oct 28
21,Hiromi Taniguchi,JPN,2.10.56,,1,Rotterdam,Apr 22
22,Takeyuki Nakayama,JPN,2.10.57,,1,Tokyo,Feb 12
23,Ed Eyestone,USA,2.10.59,,5,Chicago IL,Oct 28
24,Maurilio Castillo,MEX,2.11.01,,1,St. Paul MN,Oct 14
25,John Campbell,NZL,2.11.04,,4,Boston MA,Apr 16
25,José Esteban Gomez,ESP,2.11.04,,4,London,Apr 22
