rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Derek Clayton,AUS,2.11.09,,1,Hobart,Sep 25
2,John Farrington,AUS,2.12.14,,2,Hobart,Sep 25
3,Ron Hill,GBR,2.12.39,,1,Manchester,Jun 13
4,Frank Shorter,USA,2.12.50,,1,Fukuoka,Dec 5
5,Karel Lismont,BEL,2.13.09,,1,Helsinki,Aug 15
6,Akio Usami,JPN,2.13.23,,2,Fukuoka,Dec 5
7,Trevor Wright,GBR,2.13.27,,2,Manchester,Jun 13
8,Jack Foster,NZL,2.13.42,,3,Fukuoka,Dec 5
9,Hayami Tanimura,JPN,2.13.45,,1,Kyoto,Feb 7
10,Jürgen Busch,GDR,2.14.03,,3,Manchester,Jun 13
11,Don Faircloth,GBR,2.14.59,,2,Kyoto,Feb 07
12,Sean Healy,IRL,2.15.03,,1,Kaduna,Aug 28
13,Jeffrey Julian,NZL,2.15.19,,4,Manchester,Jun 13
14,Colin Kirkham,GBR,2.15.21,,5,Manchester,Jun 13
14,William Scobey,USA,2.15.21,,1,Culver City,Dec 05
16,Alex Wight,GBR,2.15.27,,1,Edinburgh,May 08
17,James Wight,GBR,2.15.43,,2,Edinburgh,May 08
17,James Alder,GBR,2.15.43,,6,Manchester,Jun 13
19,Steve Badgery,GBR,2.15.44,,7,Manchester,Jun 13
20,Norman Higgins,USA,2.15.52,,2,Culver City,Dec 05
21,Brenton Norman,AUS,2.16.03,,3,Hobart,Sep 25
22,Alastair Wood,GBR,2.16.06,,8,Manchester,Jun 13
23,Neil Cusack,IRL,2.16.18,,1,Atlanta,Dec 18
24,Mike Hazilla,USA,2.16.21,,1,Detroit,Oct 17
24,Seppo Nikkari,FIN,2.16.21,,4,Fukuoka,Dec 05
