rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Iivari Rötkö,FIN,2.34.25,,1,Helsinki,Sep 12
2,Mosaku Michikawa,JPN,2.38.10,,1,Tokyo,Nov 3
3,Clarence DeMar,USA,2.38.30,,1,Port Chester,Oct 12
4,Harvey  Frick,USA,2.40.36,,1,"Lakewood, NJ",Nov 27
5,Arthur Reichman,GER,2.41.12,,1,Braunschweig,Aug 22
6,Samuel Ferris,GBR,2.42.24,,2,London,May 29
7,Gonzalo Moreno,PUR,2.41.20,,1,"Lakewood, NJ",Nov 27
8,Harold Wood,GBR,2.43.51,,1,Manchester,Jun 12
9,Albert Michelson,USA,2.44.47,,2,Port Chester,Oct 12
10,Shitoku Nishikiori,JPN,2.45.07,,1,Fukuoka,Oct 17
11,Angelo Malvicini,ITA,2.45.47,,1,Milan,Sep 26
12,Franz Tuschek,AUT,2.45.53,,1,Wien,Sep 26
13,Kanichiro Obayashi,JPN,2.46.11,,2,Tokyo,Nov 03
13,Albert Robert Mills,GBR,2.46.11,,2,London,May 29
15,Paul Hempel,GER,2.47.40,,2,Braunschweig,Aug 22
16,Matheus Marcondes,BRA,2.48.24,,1,São Paulo,Aug 15
17,Wasuke Negishi,JPN,2.49.03,,1,Tokyo,Oct 03
18,Masao Yamauchi,JPN,2.50.00,,1,Osaka,Oct 10
19,Harvey  Frick,USA,2.50.28,,1,Montréal,Sep 04
19,Simon Woisk,AUT,2.50.28,,2,Wien,Sep 26
21,Franz Wanderer,GER,2.50.37,,3,Braunschweig,Aug 22
22,Joseph Marien,BEL,2.50.46,,1,Paris,Sep 26
23,Duncan McLeod Wright,GBR,2.51.12,,2,Manchester,Jun 12
24,Percy Wyer,CAN,2.51.30,,1,Detroit,Apr 03
25,Billy Maleedy,GBR,2.51.50,,3,London,May 29
