rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Albert Michelson,USA,2.32.35,,1,New York,Apr 5
2,Willam Agee,USA,2.32.38,sh,1,Baltimore,May 16
3,Juan-Carlos Zabala,ARG,2.33.19,,1,Kosice,Oct 28
4,Tamao Shiwaku,JPN,2.34.04,,1,Tokyo,Nov 3
5,Fred Ward,USA,2.34.20,,2,New York,Apr 5
6,Seiji Takahashi,JPN,2.34.30,,1,Tokyo,Oct 4
7,Onbai Kin,JPN,2.34.58,,2,Tokyo,Nov 3
8,Samuel Ferris,GBR,2.35.31,,1,Stamford Bridge,May 30
9,Armas Toivonen,FIN,2.35.55,,1,Viipuri,Aug 30
10,Harvey Frick,USA,2.36.15,,3,New York,Apr 5
11,Arthur Gavrin,USA,2.37.10,,4,New York,Apr 05
12,Kozo Kusunoki,JPN,2.37.41,,3,Tokyo,Nov 03
13,Harold Webster,CAN,2.37.46,,1,Hamilton (ON),Sep 19
14,Hugo Kauppinen,FIN,2.38.12,,5,New York,Apr 05
15,Kenichi Sagara,JPN,2.38.31,,2,Tokyo,Oct 04
16,Shiro Matsumuto,JPN,2.38.57,,4,Tokyo,Nov 03
17,Martti Marttelin,FIN,2.39.02,,2,Viipuri,Aug 30
18,Edwin H. White,USA,2.39.10,,6,New York,Apr 05
19,Dave Komonen,CAN,2.39.27,,1,Port Chester,Oct 12
20,Jimmy Henigan,USA,2.40.05,,2,Port Chester,Oct 12
21,Bert Norris,GBR,2.40.37,,2,Stamford Bridge,May 30
22,Franz Tuschek,AUT,2.40.42,,1,Wien,Sep 20
23,John Cuthbert,CAN,2.40.55,,1,Toronto,Apr 04
24,Ilmari Kuokka,FIN,2.41.17,,2,Turku,Jul 31
25,Väinö Sipilä,FIN,2.41.31,,3,Viipuri,Aug 30
