rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Cosmas N'Deti,KEN,2.07.15,,1,Boston,Apr 18
2,Andres Espinosa,MEX,2.07.19,,2,Boston,Apr 18
3,Vincent Rousseau,BEL,2.07.51,,1,Rotterdam,Apr 17
4,Jackson Kipngok,KEN,2.08.08,,3,Boston,Apr 18
5,Young-Cho Hwang,KOR,2.08.09,,4,Boston,Apr 18
6,Arturo Barrios,MEX,2.08.28,,5,Boston,Apr 18
7,Antonio Pinto,POR,2.08.31,,1,Berlin,Sep 25
8,Manuel Matias,POR,2.08.33,,1,Kyongju,Mar 20
9,Wan-Ki Kim,KOR,2.08.34,,2,Kyongju,Mar 20
10,Boay Akonay,TAN,2.08.35,,6,Boston,Apr 18
11,Robert Kempainen,USA,2.08.47,,7,Boston,Apr 18
12,Samuel Nyangincha,KEN,2.08.50,,2,Berlin,Sep 25
13,Dionisio Ceron,MEX,2.08.53,,1,London,Apr 17
14,Stephen Moneghetti,AUS,2.08.55,,1,Tokyo,Feb 13
15,Lucketz Swartbooi,NAM,2.09.08,,8,Boston,Apr 18
16,Antonio Serrano,ESP,2.09.13,,3,Berlin,Sep 25
17,Isidro Rico,MEX,2.09.14,,3,Kyongju,Mar 20
18,Abebe Mekonnen,ETH,2.09.17,,2,London,Apr 17
19,Gérman Silva Martinez,MEX,2.09.18,,3,London,Apr 17
20,Salvatore Bettiol,ITA,2.09.40,,4,London,Apr 17
20,Moses Tanui,KEN,2.09.40,,10,Boston,Apr 18
22,Jae-Ryong Kim,KOR,2.09.42,,4,Kyongju,Mar 20
23,Grzegorz Gajdus,POL,2.09.49,,5,London,Apr 17
24,Bong-Ju Lee,KOR,2.09.57,,11,Boston,Apr 18
25,Michael Kapkiai,KEN,2.10.08,,1,Torino,Apr 24
