rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Robert de Castella,AUS,2.08.37,,1,Rotterdam,Apr 9
2,Toshihiko Seko,JPN,2.08.38,,1,Tokyo,Feb 13
3,Carlos Lopes,POR,2.08.39,,2,Rotterdam,Apr 9
4,Takeshi Soh,JPN,2.08.55,,2,Tokyo,Feb 13
4,Juma Ikangaa,TAN,2.08.55,,2,Fukuoka,Dec 4
6,Rodney Dixon,NZL,2.08.59,,1,New York,Oct 23
7,Greg Meyer,USA,2.09.01,,1,Boston,Apr 18
8,Geoff Smith,GBR,2.09.08,,2,New York,Oct 23
9,Shigeru Soh,JPN,2.09.11,,3,Fukuoka,Dec 4
10,Rodolfo Gomez,MEX,2.09.12,,3,Tokyo,Feb 13
11,Alberto Salazar,USA,2.09.21,,5,Fukuoka,Dec 04
12,Ron Tabb,USA,2.09.31,,2,Boston,Apr 18
13,Kunimitsu Itoh,JPN,2.09.35,,6,Fukuoka,Dec 04
14,Michael Gratton,GBR,2.09.43,,1,London,Apr 17
15,Joseph Nzau,KEN,2.09.45,,1,Chicago,Oct 16
15,Hugh Jones,GBR,2.09.45,,2,Chicago,Oct 16
17,Armand Parmentier,BEL,2.09.57,,4,Rotterdam,Apr 09
17,Benji Durden,USA,2.09.57,,3,Boston,Apr 18
19,Kebede Balcha,ETH,2.10.03,,1,Montréal,Sep 25
20,Ed Mendoza,USA,2.10.06,,4,Boston,Apr 18
21,Gerry Helme,GBR,2.10.12,,2,London,Apr 17
22,Hideki Kita,JPN,2.10.30,,7,Fukuoka,Dec 04
23,Waldemar Cierpinski,GDR,2.10.37,,3,Helsinki,Aug 14
24,Kjell-Erik Ståhl,SWE,2.10.38,,4,Helsinki,Aug 14
25,Dereje Nedi,ETH,2.10.39,,4,Tokyo,Feb 13
