rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Patrick Makau Musyoki,KEN,2.03.38,,1,Berlin,Sep 25
2,Wilson Kipsang Kiprotich,KEN,2.03.42,,1,Frankfurt,Oct 30
3,Emmanuel Kipchirchir Mutai,KEN,2.04.40,,1,London,Apr 17
4,Geoffrey Kiprono Mutai,KEN,2.05.05,,1,"New York City, NY",Nov 06
5,Levy Matebo Omari,KEN,2.05.16,,2,Frankfurt,Oct 30
6,Albert Kiplagat Matebor,KEN,2.05.25,,3,Frankfurt,Oct 30
7,Wilson Kwambai Chebet,KEN,2.05.27,,1,Rotterdam,Apr 10
8,Vincent Kipruto,KEN,2.05.33,,2,Rotterdam,Apr 10
9,Moses Cheruiyot Mosop,KEN,2.05.37,,1,"Chicago, IL",Oct 09
10,Martin Lel,KEN,2.05.45,,2,London,Apr 17
11,Jafred Chirchir Kipchumba,KEN,2.05.48,,1,Eindhoven,Oct 09
12,Laban Korir,KEN,2.06.05,,2,Amsterdam,Oct 16
13,Erick Ndiema,KEN,2.06.07,,3,Amsterdam,Oct 16
13,Philip Sanga Kimutai,KEN,2.06.07,,4,Frankfurt,Oct 30
15,Wesley Korir,KEN,2.06.15,,2,"Chicago, IL",Oct 09
16,Nathaniel Kipkosgei,KEN,2.06.28,,2,Eindhoven,Oct 09
17,Bernard Kiprop Kipyego,KEN,2.06.29,,3,"Chicago, IL",Oct 09
17,Robert Kiprono Cheruiyot,KEN,2.06.29,,5,Frankfurt,Oct 30
19,Benjamin Kolum Kiptoo,KEN,2.06.31,,1,Paris,Apr 10
19,Peter Cheruiyot Kirui,KEN,2.06.31,,6,Frankfurt,Oct 30
21,Marilson dos Santos,BRA,2.06.34,,4,London,Apr 17
21,Nicholas Manza Kamakya,KEN,2.06.34,,4,Amsterdam,Oct 16
23,Michael Kipkorir Kipyego,KEN,2.06.48,,3,Eindhoven,Oct 09
24,Elijah Keitany,KEN,2.06.53,,5,Amsterdam,Oct 16
25,Paul Biwott,KEN,2.06.54,,6,Amsterdam,Oct 16
