rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ron Hill,GBR,2.09.28,,1,Edinburgh,Jul 23
2,Akio Usami,JPN,2.10.38,,1,Fukuoka,Dec 6
3,Eamon O'Reilly,USA,2.11.12,,2,Boston,Apr 20
4,Ken Moore,USA,2.11.36,,2,Fukuoka,Dec 6
5,James Alder,GBR,2.12.04,,2,Edinburgh,Jul 23
6,Yoshiaki Unetani,JPN,2.12.12,,3,Fukuoka,Dec 6
7,Jack Foster,NZL,2.12.18,,4,Fukuoka,Dec 6
8,Don Faircloth,GBR,2.12.19,,3,Edinburgh,Jul 23
9,John Farrington,AUS,2.12.58,,5,Fukuoka,Dec 6
10,William Adcocks,GBR,2.13.32,,6,Fukuoka,Dec 6
11,Derek Clayton,AUS,2.13.39,,1,Traralgon,Jun 06
12,Tadaaki Ueoka,JPN,2.13.46,,7,Fukuoka,Dec 06
13,Yuriy Volkov,URS,2.14.28,,8,Fukuoka,Dec 06
14,Jürgen Busch,GDR,2.14.41,,1,Karl-Marx-Stadt,May 10
15,Patrick McMahon,IRL,2.14.53,,3,Boston,Apr 20
16,Pentti Rummakko,FIN,2.14.59,,4,Boston,Apr 20
17,John Steven Akhwari,TAN,2.15.05,,5,Edinburgh,Jul 23
18,Lutz Philipp,FRG,2.15.23,,1,Werher,Apr 25
19,Fergus Murray,GBR,2.15.32,,7,Edinburgh,Jul 23
20,Toshihiko Uehara,JPN,2.15.50,,1,Hofu,Dec 27
21,John Newsome,GBR,2.16.08,,2,Prague,Sep 05
21,Katsuaki Hirai,JPN,2.16.08,,10,Fukuoka,Dec 06
23,Mikhail Gorelov,URS,2.16.26,,1,Kosice,Oct 04
24,Masashi Shirai,JPN,2.16.39,,11,Fukuoka,Dec 06
25,Katsumi Tanabe,JPN,2.16.46,,2,Hofu,Dec 27
