rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Kitei Son,JPN,2.26.42,,1,Tokyo,Nov 3
2,Yasuo Ikenaka,JPN,2.26.44,,1,Tokyo,Apr 3
3,Fusashige Suzuki,JPN,2.27.49,,1,Tokyo,Mar 31
4,Shin-ichi Nakamura,JPN,2.29.55,,1,Nishinomiya,Nov 23
5,Tamao Shiwaku,JPN,2.31.21,,2,Tokyo,Nov 3
6,Choshun Ryu,JPN,2.31.27,,1,Seoul,Oct 18
7,Kozo Kusunoki,JPN,2.32.05,,2r2,Tokyo,Apr 3
8,John A. Kelley,USA,2.32.07,sh,1,Boston,Apr 19
9,Pat Dengis,USA,2.34.11,sh,2,Boston,Apr 19
10,Kenichi Sagara,JPN,2.34.37,,1,Tokyo,May 5
11,Nobaru Hikoe,JPN,2.34.45,,3,Nishinomiya,Nov 23
12,Shoryu Nan,JPN,2.36.52,,4,Tokyo,Nov 03
13,François Bégeot,FRA,2.37.04,,1,Paris,Sep 29
14,Harold Wood,GBR,2.37.20,,1,Blackpool,May 18
15,Leslie Pawson,USA,2.37.49,,1,Port Chester,Oct 12
16,Henry Palmé,SWE,2.38.13,,2,Paris,Sep 29
17,Johannes Coleman,RSA,2.38.32,,1,Durban,Nov
18,Heinrich Brauch,GER,2.39.20,,1,Berlin,Aug 04
19,Samuel Dodd,GBR,2.39.32,,2,Blackpool,May 18
20,Jack Brockbank,GBR,2.39.45,,3,Blackpool,May 18
21,Dick Wilding,CAN,2.39.50,sh,3,Boston,Apr 19
22,Melvin Porter,USA,2.39.52,,2,Philadelphia,Sep 02
23,Hiroshi Tanaki,JPN,2.40.25,,1,Tokyo,Nov 17
24,Gordon Norman,USA,2.40.57,sh,4,Boston,Apr 19
24,Toshio Kawaguchi,JPN,2.40.57,,5,Nishinomiya,Nov 23
