rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Patrick Makau Musyoki,KEN,2.04.48,,1,Rotterdam,Apr 11
2,Geoffrey Kiprono Mutai,KEN,2.04.55,,2,Rotterdam,Apr 11
3,Wilson Kipsang Kiprotich,KEN,2.04.57,,1,Frankfurt,Oct 31
4,Vincent Kipruto,KEN,2.05.13,,3,Rotterdam,Apr 11
5,Tsegay Kebede,ETH,2.05.19,,1,London,Apr 25
6,Feyisa Lilesa,ETH,2.05.23,,4,Rotterdam,Apr 11
7,Bazu Worku,ETH,2.05.25,,3,Berlin,Sep 26
8,Eliud Kiptanui,KEN,2.05.39,,1,Praha,May 09
9,Getu Feleke,ETH,2.05.44,,1,Amsterdam,Oct 17
10,Robert Kiprono Cheruiyot,KEN,2.05.52,,1,"Boston, MA",Apr 19
11,Haile Gebrselassie,ETH,2.06.09,,1,Dubai,Jan 22
12,Wilson Kwambai Chebet,KEN,2.06.12,,2,Amsterdam,Oct 17
13,Emmanuel Kipchirchir Mutai,KEN,2.06.23,,2,London,Apr 25
14,Samuel Kamau Wanjiru,KEN,2.06.24,,1,"Chicago, IL",Oct 10
15,Tadese Tola,ETH,2.06.31,,2,Frankfurt,Oct 31
16,Chala Dechase,ETH,2.06.33,,2,Dubai,Jan 22
17,Eshetu Wendimu,ETH,2.06.46,,3,Dubai,Jan 22
18,Sylvester Kimeli Teimet,KEN,2.06.49,,1,Seoul,Mar 21
19,Jaouad Gharib,MAR,2.06.55,,3,London,Apr 25
20,Gilbert Kipruto Kirwa,KEN,2.06.59,,2,Seoul,Mar 21
21,Bernard Kiprop Kipyego,KEN,2.07.01,,5,Rotterdam,Apr 11
22,Elias Kemboi Chelimo,KEN,2.07.04,,3,Frankfurt,Oct 31
23,Alfred Kering,KEN,2.07.11,,2,Paris,Apr 11
23,Yemane Tsegay,ETH,2.07.11,,2,Praha,May 09
23,Philip Sanga Kimutai,KEN,2.07.11,,4,Frankfurt,Oct 31
