rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tanji Yahagi,JPN,2.31.31,,1,Tokyo,Apr 30
2,Juan-Carlos Zabala,ARG,2.31.36,,1,Los Angeles,Aug 7
3,Samuel Ferris,GBR,2.31.55,,2,Los Angeles,Aug 7
4,Armas Toivonen,FIN,2.32.12,,3,Los Angeles,Aug 7
5,Seiji Takahashi,JPN,2.32.26,,2,Tokyo,Apr 30
6,Duncan McLeod  Wright,GBR,2.32.41,,4,Los Angeles,Aug 7
7,Seiichiro Tsuda,JPN,2.33.26,,3,Tokyo,Apr 30
8,Paul de Bruyn,GER,2.33.36,,1,Boston,Apr 19
9,Jimmy Henigan,USA,2.34.32,,2,Boston,Apr 19
9,Donald McNab Robertson,GBR,2.34.32,,1,Stamford Bridge,Jul 1
11,Ville Kyrönen,FIN,2.34.55,,3,Boston,Apr 19
12,Kiga Lee,JPN,2.35.29,,4,Tokyo,Apr 30
13,Harold Wood,GBR,2.36.12,,1,Manchester,Jul 16
14,Albert Michelson,USA,2.36.23,,4,Boston,Apr 19
15,Taika Gon,JPN,2.36.50,,1,Tokyo,May 25
16,Onbai Kin,JPN,2.37.28,,6,Los Angeles,Aug 07
17,Harold Doggett,GBR,2.37.59,,2,Manchester,Jul 16
18,Hans Oldag,USA,2.38.00,,1,Salisbury,May 28
19,Elias Suoknuuti,FIN,2.38.39,,2,Viipuri,Jun 26
20,William Steiner,USA,2.38.46,,5,Boston,Apr 19
21,John Semple,USA,2.39.25,,1,Pawtucket,May 21
22,Alex Burnside,CAN,2.39.42,,6,Boston,Apr 19
23,Koichi Obara,JPN,2.39.44,,1,Tokyo,Nov 10
24,Dave Komonen,CAN,2.40.00,,1,Toronto,Oct 22
25,Heikki Poutanen,FIN,2.40.11,,3,Viipuri,Jun 26
