rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Bill Watson,USA,7523,,1,Cleveland,Jun 16
2,Lee Todd,USA,6941,,2,Cleveland,Jun 16
3,Rudolf Glötzner,GER,6894,,1,Weimar,Jul 21
4,Aleksandr Dyomin,URS,6720,,1,Moscow,Aug 30
5,Joe Scott,USA,6702,,3,Cleveland,Jun 16
6,Svend-Aage Thomsen,DEN,6693,,1,København,Jul 7
7,Uyval Jones,USA,6642,,4,Cleveland,Jun 16
8,Edvin Larsen,DEN,6599,,2,København,Jul 7
9,Ivan Stepanchonok,URS,6573,,2,Moscow,Aug 30
10,Pavel Ivanov,URS,6494,,3,Moscow,Aug 30
11,Gerhard Hilbrecht,GER,6329,,2,Weimar,Jul 21
12,Alphonso Gavrilavicz,USA,6325,,5,Cleveland,Jun 16
13,Sergey Kuznetsov,URS,6319,,,,
14,Paul Schori,SUI,6303,,1,Bern,Sep 22
15,Edmund Harthaus,GER,6291,,3,Weimar,Jul 21
16,Lennart Atterwall,SWE,6268,,1,Malmö,Jul 28
17,Mikhail Kuznetsov,URS,6265,,2,Leningrad,Aug
18,Armando Ossena,ITA,6245,,1,Turin,Oct 06
19,Arnolds Berzin,LAT,6226,,1,Riga,Sep 22
20,Walter Arrington,USA,6225,,3,Lawrence,Apr 20
21,Bengt Hjulström,SWE,6219,,2,Malmö,Jul 28
22,Armin Scheurer,SUI,6189,,2,Bern,Sep 22
23,Åke Hallgren,SWE,6158,,1,Hälleforsnäs,Jul 07
24,Frantisek Fiedler,TCH,6142,,1,Mlada Boleslav,Oct 06
25,Ted Billings,USA,6124,,4,Lawrence,Apr 20
