rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Aleksander Klumberg,EST,7485.690,,1,Helsinki,Sep 17
2,Harrison Thomson,USA,6883.700,,1,Newark,Sep 11
3,Harold Osborn,USA,6786.825,,2,Newark,Sep 11
4,Gustaf Strandberg,FIN,6716.465,,1,Tampere,Jun 22
5,Ernst Gerspach,SUI,6701.890,,1,Biel,Aug 6
6,Bertil Ohlsson,SWE,6685.165,,1,Gävle,Jul 30
7,Axel-Erik Gyllenstolpe,SWE,6663.850,,2,Gävle,Jul 30
8,Antoni Cejzik,POL,6640.045,,1,Moscow,Jul 9
9,Eugene Vidal,USA,6462.320,,3,Newark,Sep 11
10,Evert Nilsson,SWE,6282.645,,3,Gävle,Jul 30
11,Carl-Axel Christiernsson,SWE,6275.420,,4,Gävle,Jul 30
12,Victor Naegeli,USA,6254.795,,4,Newark,Sep 11
13,Iivari Yrjölä,FIN,6229.635,,1,Tampere,Jun 11
14,Adolfo Contoli,ITA,6177.800,,1,Milan,Sep 24
15,Vilho Levänen,FIN,6170.475,,2,Tampere,Jun 22
16,Paavo Yrjölä,FIN,6149.550,,3,Tampere,Jun 22
17,Leo Leino,FIN,6106.675,,4,Tampere,Jun 22
18,Allan Wenander,SWE,6069.290,,1,Göteborg,Jul 09
19,Uno Gerasimovitsch,FIN,5993.815,,5,Tampere,Jun 22
20,Einar Albinsson,SWE,5991.160,,1,Söderfors,Jul 09
21,Einar Ræder,NOR,5979.745,,1,Hamar,Jul 23
22,Hans Volckmar,AUT,5967.195,,1,Wien,Sep 17
23,Constant Bucher,SUI,5951.350,,2,Biel,Aug 06
24,Arthur Knutsson,SWE,5864.410,,1,Stockholm,Jul 08
25,Karl-Axel Bruno,SWE,5837.685,,1,Eksjö,Jul 09
