rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Robert Richards,USA,7834,,1,Santa Barbara,Jul 4
2,Ignace Heinrich,FRA,7476,,1,Reykjavik,Jul 30
3,Örn Clausen,ISL,7453,,2,Reykjavik,Jul 30
4,Floyd Simmons,USA,7361,,2,Santa Barbara,Jul 4
5,Otey Scruggs,USA,7178,,3,Santa Barbara,Jul 4
6,William Miller,USA,7174,,4,Santa Barbara,Jul 4
7,Kjell Tånnander,SWE,7110,,1,Tampere,Aug 3
8,Vladimir Volkov,URS,7106,,1,Berlin,Aug 11
9,Pyotr Denisenko,URS,7023,,2,Berlin,Aug 11
10,Brayton Norton,USA,6997,,5,Santa Barbara,Jul 4
11,Wilford White,USA,6978,,6,Santa Barbara,Jul 04
12,Armin Scheurer,SUI,6958,,1,Aarau,Sep 09
13,Herbert Falkenburg,USA,6915,,7,Santa Barbara,Jul 04
14,Per-Axel Eriksson,SWE,6850,,2,Tampere,Aug 03
15,Odd Eriksen,NOR,6834,,3,Tampere,Aug 03
16,Heikki Eränen,FIN,6771,,4,Tampere,Aug 03
17,Friedel Schirmer,FRG,6733,,2,Aarau,Sep 09
18,Ernst Schmidt,GDR,6722,,3,Berlin,Aug 11
19,Erkki Hautamäki,FIN,6707,,5,Tampere,Aug 03
20,Björn Andersen,DEN,6706,,1,København,Jul 08
21,Haukur Clausen,ISL,6663,,1,Reykjavik,Sep 16
22,Arnulf  Pilhatsch,AUT,6627,,1,Graz,Sep 23
23,Peter Mullins,AUS,6616,,3,Pasadena,May 23
24,Hernan Figueroa,CHI,6610,,1,Buenos Aires,Mar 05
25,Olavi Reikko,FIN,6606,,1,Lahti,Jul 09
