rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ashton Eaton,USA,8893,,1,Rio de Janeiro,Aug 18
2,Kevin Mayer,FRA,8834,,2,Rio de Janeiro,Aug 18
3,Damian Warner,CAN,8666,,3,Rio de Janeiro,Aug 18
4,Arthur Abele,GER,8605,,1,Ratingen,Jun 26
5,Kai Kazmirek,GER,8580,,4,Rio de Janeiro,Aug 18
6,Larbi Bourrada,ALG,8521,,5,Rio de Janeiro,Aug 18
7,Leonel Suárez,CUB,8460,,6,Rio de Janeiro,Aug 18
8,Lindon Victor,GRN,8446,,1,"Tuscaloosa, AL",May 13
9,Jeremy Taiwo,USA,8425,,2,"Eugene, OR",Jul 03
10,Zach Ziemek,USA,8413,,3,"Eugene, OR",Jul 03
11,Thomas van der Plaetsen,BEL,8332,,8,Rio de Janeiro,Aug 18
12,Kurt Felix,GRN,8323,,9,Rio de Janeiro,Aug 18
13,Maicel Uibo,EST,8315,,2,"Tuscaloosa, AL",May 13
13,Luiz Alberto de Araújo,BRA,8315,,10,Rio de Janeiro,Aug 18
15,Adam Sebastian Helcelet,CZE,8291,,12,Rio de Janeiro,Aug 18
16,Leonid Andreev,UZB,8250,,1,Tashkent,Jun 10
17,Garrett Scantling,USA,8228,,4,"Eugene, OR",Jul 03
18,Bastien Auzeil,FRA,8191,,1,Angers,Jun 25
19,Akihiko Nakamura,JPN,8180,,1,Nagano,Jun 12
20,Dominik Distelberger,AUT,8175,,5,Götzis,May 29
21,Mihail Duda,SRB,8174,,1,Novi Sad,May 13
22,Keisuke Ushiro,JPN,8160,,1,Wakayama,May 01
23,Jirí Sýkora,CZE,8121,,6,Götzis,May 29
24,Devon Williams,USA,8116,,3,"Tuscaloosa, AL",May 13
25,Cedric Dubler,AUS,8114,,1,Sydney,Apr 01
