rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Rafer Johnson,USA,8302,,1,Moscow,Jul 28
2,Vasiliy Kuznetsov,URS,8042,,1,Tbilisi,Nov 1
3,Yuriy Kutenko,URS,7989,,1,Lvov,Aug 29
4,David Edstrom,USA,7736,,2,Kingsburg,Jun 25
5,Chuan-Kwang Yang,TWN,7625,,2,Palmyra,Jul 5
6,Uno Palu,URS,7559,,2,Tbilisi,Nov 1
7,Philip Mulkey,USA,7393,,1,Memphis,Oct 25
8,Walter Meier,GDR,7388,,1,Leipzig,Sep 14
9,Igor Ter-Ovanesyan,URS,7184,,3,Tbilisi,Nov 1
10,Markus Kahma,FIN,7137,,4,Stockholm,Aug 21
11,Walter Tschudi,SUI,7013,,1,Zürich,Jul 20
12,Hans-Dieter Möhring,FRG,6979,,1,Leipzig,Jul 27
13,Charles Pratt,USA,6922,,4,"Palmyra, NJ",Jul 05
14,Werner von Moltke,FRG,6917,,1,Ludwigsburg,Aug 31
15,Ivan Bulavkin,URS,6871,,1,Minsk,Jul 17
16,Boris Stolyarov,URS,6791,,5,Tbilisi,Nov 01
17,Kim Bukhantsev,URS,6787,,3,Krasnodar,May 18
18,Eef Kamerbeek,NED,6784,,6,Stockholm,Aug 21
19,Joze Brodnik,YUG,6782,,1,Celje,Oct 19
20,Heino Tiik,URS,6755,,6,Tbilisi,Nov 01
21,Stoyan Slavkov,BUL,6746,,1,Sofia,Sep 20
22,Rudolf Bogomolov,URS,6667,,,Moscow,Aug 09
23,Steve Anderson,USA,6663,,3,Kingsburg,Jun 25
24,Wolfgang Utech,GDR,6658,,3,Riesa,Jun 29
25,Vaclav Becvarovsky,TCH,6644,,8,Stockholm,Aug 21
