rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Roman Sebrle,CZE,8893,,1,Athens,Aug 24
2,Bryan Clay,USA,8820,,2,Athens,Aug 24
3,Tom Pappas,USA,8732,,2,Götzis,May 30
4,Dmitriy Karpov,KAZ,8725,,3,Athens,Aug 24
5,Dean Macey,GBR,8414,,4,Athens,Aug 24
6,Chiel Warners,NED,8343,,5,Athens,Aug 24
7,Erki Nool,EST,8317,,4,Götzis,May 30
8,Paul Terek,USA,8312,,3,Sacramento,Jul 17
9,Attila Zsivóczky,HUN,8287,,6,Athens,Aug 24
10,Phil McMullen,USA,8285,,4,Sacramento,Jul 17
11,Lev Lobodin,RUS,8240,,6,Götzis,May 30
12,Laurent Hernu,FRA,8237,,7,Athens,Aug 24
13,Claston Bernard,JAM,8225,,9,Athens,Aug 24
14,Tomas Dvorák,CZE,8211,,7,Götzis,May 30
15,Dennis Leyckes,GER,8172,,1,Ratingen,Jun 27
16,Ryan Harlan,USA,8171,,1,Austin,Jun 12
17,Roland Schwarzl,AUT,8102,,10,Athens,Aug 24
18,Stephen Moore,USA,8085,,2,Arles,Jun 06
19,Aleksandr Pogorelov,RUS,8084,,11,Athens,Aug 24
20,Eugène Martineau,NED,8082,,10,Götzis,May 30
21,Florian Schönbeck,GER,8077,,12,Athens,Aug 24
22,Romain Barras,FRA,8067,,13,Athens,Aug 24
23,Paolo Casarsa,ITA,8056,,1,Wien,Jun 06
24,Nikolay Averyanov,RUS,8048,,1,Tula,Jun 24
25,Christopher Hallmann,GER,8045,,1,Vaterstetten,Sep 05
