rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Robert Clark,USA,7125,,1,San Diego,Jun 27
2,Olof Bexell,SWE,6954,,1,Örebro,Jul 28
3,Erwin Huber,GER,6793,,1,Berlin,Aug 4
4,Runar Stone,USA,6760,,3,San Diego,Jun 27
5,George Mackey,USA,6758,,2,San Diego,Jun 27
6,Clyde Coffman,USA,6713,,1,Lawrence,Apr 20
7,Loyette Burke,USA,6703,,2,Lawrence,Apr 20
8,Gerhard Stöck,GER,6647,,2,Berlin,Aug 4
9,Raymond Patterson,USA,6523,,3,Lawrence,Apr 20
10,Aleksandr Dyomin,URS,6493,,1,Moscow,Sep 12
11,Jan-Reindert Brasser,NED,6489,,1,Amsterdam,Sep 08
12,Fritz Müller,GER,6485,,3,Berlin,Aug 04
13,Aulis Reinikka,FIN,6476,,1,Kurikka,Sep 18
14,Leif Dahlgren,SWE,6427,,2,Örebro,Jul 28
15,Willis Ward,USA,6359,,4,San Diego,Jun 27
16,Eugeniusz Lokajski,POL,6316,,1,Warsaw,Oct 06
17,Elmo Hewes,USA,6301,,4,Lawrence,Apr 20
18,Lyuben Doychev,BUL,6293,,1,Athens,May 26
19,Bretislav Krátký,TCH,6292,,1,Ceske Budejovice,Sep 01
20,Bo Ljungberg,SWE,6290,,3,Örebro,Jul 28
21,Sverker Lindström,SWE,6280,,1,Holmsund,Jul 14
21,Zoltán Csányi,HUN,6280,,1,Budapest,Jul 25
23,Helmut Bonnet,GER,6219,,4,Berlin,Aug 04
24,Olavi Peräsalo,FIN,6215,,1,Helsinki,Oct 11
25,Homer Leach,USA,6192,,5,Lawrence,Apr 20
