rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Daley Thompson,GBR,8811,,1,Stuttgart,Aug 28
2,Jürgen Hingsen,FRG,8730,,2,Stuttgart,Aug 28
3,Siegfried Wentz,FRG,8676,,3,Stuttgart,Aug 28
4,Guido Kratschmer,FRG,8519,,1,Götzis,May 25
5,Torsten Voss,GDR,8450,,4,Stuttgart,Aug 28
6,Mike Ramos,USA,8322,,1,Los Angeles,May 20
6,Uwe Freimuth,GDR,8322,,2,Götzis,May 25
6,Grigoriy Degtyaryov,URS,8322,,1,Moscow,Jul 7
9,Mikhail Medved,URS,8315,,1,Tashkent,Sep 19
10,Tim Bright,USA,8302,,1,Fresno,Mar 26
11,Dave Steen,CAN,8254,w,1,Saskatoon,Aug 18
12,Aleksandr Apaychev,URS,8244,,2,Moscow,Jul 07
13,Sven Reintak,URS,8232,m,1,Tartu,May 18
14,Andrey Fomochkin,URS,8227,,2,Tashkent,Sep 19
15,Pavel Tarnavetskiy,URS,8214,,1,Sochi,May 24
16,Gary Armstrong,USA,8203,,1,Tallahassee,Apr 27
16,David Johnson,USA,8203,w,1,Eugene,Jun 19
18,Christian Plaziat,FRA,8196,,7,Stuttgart,Aug 28
19,Alain Blondel,FRA,8185,,8,Stuttgart,Aug 28
20,Thomas Fahner,GDR,8170,,3,Götzis,May 25
21,Valter Kulvet,URS,8168,,1d2,Moscow,Jul 07
22,Chris Branham,USA,8159,,1,Walnut CA,Apr 25
23,Simon Poelman,NZL,8158,,1,Christchurch,Mar 30
24,Aleksandr Nevskiy,URS,8143,,2,Moscow,Jul 07
25,Yevgeniy Ovsyannikov,URS,8114,,3,Tashkent,Sep 19
