rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Kevin Mayer,FRA,9126,,1,Talence (FRA),Sep 16
2,Damian Warner,CAN,8795,,1,Götzis (AUT),May 27
3,Maicel Uibo,EST,8514,,2,Götzis (AUT),May 27
4,Arthur Abele,GER,8481,,1,Ratingen (GER),Jun 17
5,Pieter Braun,NED,8342,,3,Götzis (AUT),May 27
6,Timothy Duckworth,GBR,8336,,1,"Eugene, OR (USA)",Jun 07
7,Kai Kazmirek,GER,8329,,4,Götzis (AUT),May 27
8,Ilya Shkurenyov,ANA,8321,,2,Berlin (GER),Aug 08
9,Mathias Brugger,GER,8304,,5,Götzis (AUT),May 27
10,Lindon Victor,GRN,8303,,1,Gold Coast (AUS),Apr 10
11,Zachery Ziemek,USA,8294,,1,"Des Moines, IA (USA)",Jun 22
12,Vitaliy Zhuk,BLR,8290,,3,Berlin (GER),Aug 08
13,Cedric Dubler,AUS,8229,,1,Gold Coast (AUS),Feb 17
13,Tim Nowak,GER,8229,,3,Talence (FRA),Sep 16
15,Martin Roe,NOR,8228,,1,Firenze (ITA),Apr 28
16,Niklas Kaul,GER,8220,,4,Berlin (GER),Aug 08
17,Pierce Lepage,CAN,8171,,2,Gold Coast (AUS),Apr 10
18,Fredrik Samuelsson,SWE,8165,,8,Götzis (AUT),May 27
19,Karl-Robert Saluri,EST,8137,,2,"Eugene, OR (USA)",Jun 07
20,Ruben Gado,FRA,8126,,1,Albi (FRA),Jul 07
21,Manuel Eitel,GER,8121,,2,Ratingen (GER),Jun 17
22,Marcus Nilsson,SWE,8120,,3,Ratingen (GER),Jun 17
23,Karel Tilga,EST,8101,,11,Götzis (AUT),May 27
24,Jan Doleal,CZE,8067,,8,Berlin (GER),Aug 08
25,Georni Jaramillo Caceres,VEN,8048,,1,Barquisimeto (VEN),May 05
25,Ituah Enahoro,GER,8048,,5,Ratingen (GER),Jun 17
