rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Guido Kratschmer,FRG,8484,,1,Krefeld,Jun 16
2,Siegfried Stark,GDR,8287,,1,Dresden,Sep 2
3,Bobby Coffman,USA,8274,,1,Quebec City,Aug 12
4,Jürgen Hingsen,FRG,8240,,2,Krefeld,Jun 16
5,Sepp Zeilbauer,AUT,8198,A,1,Mexico City,Sep 11
6,Aleksandr Grebenyuk,URS,8166,,1,Moscow,Jul 28
7,Thierry Dubois,FRA,8161,,1,Götzis,May 27
8,Valeriy Kachanov,URS,8151,,1,Sochi,Sep 9
9,John Crist,USA,8149,,2,Walnut,Jun 4
10,Konstantin Akhapkin,URS,8141,,2,Quebec City,Aug 12
11,Tito Steiner,ARG,8124,,1,Austin,Apr 05
12,Aleksandr Shablenko,URS,8107,m,2,Sochi,Sep 09
13,Yuriy Kutsenko,URS,8086,,3,Moscow,Jul 28
14,Holger Schmidt,FRG,8079,,1,Flein,Jul 29
15,Sergey Zhelanov,URS,8064,m,1,Moscow,Aug 26
16,Rainer Pottel,GDR,8060,,1,Donetsk,Jul 01
17,Aleksandr Nevskiy,URS,8057,,3,Québec City,Aug 12
18,Dariusz Ludwig,POL,8049,,1,Spala,May 20
19,Tonu Kaukis,URS,8024,,3,Donetsk,Jul 01
20,Allen Hamlin,USA,8031,m,1,Santa Barbara CA,Mar 25
21,Jens Schulze,FRG,8018,,2,Flein,Jul 29
22,Atanas Andonov,BUL,8012,,1,Sofia,May 26
23,Aleksandr Shablenko,URS,8107,m,2,Sochi,Sep 09
24,Árpád Kiss,HUN,8005,,1,Budapest,Jul 29
24,Vladimir Buryakov,URS,8005,,4,Québec City,Aug 12
