rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Harold Osborn,USA,7710.775,,1,Colombes,Jul 12
2,Emerson Norton,USA,7350.895,,2,Colombes,Jul 12
3,Aleksander Klumberg,EST,7329.170,,3,Colombes,Jul 12
4,Helge Jansson,SWE,7250.330,,1,Eksjö,Oct 12
5,Evert Nilsson,SWE,7191.625,,1,Halmstad,Jun 20
6,Anton Huusari,FIN,7004.675,,4,Colombes,Jul 12
7,Charles Lewis,USA,6863.455,,1,Los Angeles,May 10
8,Harry Frieda,USA,6859.880,,3,New York,Jun 11
9,Ernest Sutherland,RSA,6793.505,,5,Colombes,Jul 12
10,livari Yrjölä,FIN,6788.515,,1,Kotka,Aug 10
11,Morton Kaer,USA,6776.990,,2,Los Angeles,May 10
12,Ernst Gerspach,SUI,6743.030,,6,Colombes,Jul 12
13,Bertil Fasten,SWE,6708.775,,1,Södertälje,Aug 31
14,Adolfo Contoli,ITA,6671.800,,1,Milan,Jun 08
15,Otto Anderson,USA,6652.925,,4,New York,Jun 11
16,Herman Bagby,USA,6648.980,,5,New York,Jun 11
17,Anthony Plansky,USA,6626.350,,6,New York,Jun 11
18,Paavo Yrjölä,FIN,6614.535,,1,Tampere,May 29
19,Harrison Thomson,USA,6564.900,,8,New York,Jun 11
20,Harry de Keyser,NED,6509.610,,10,Colombes,Jul 12
21,Karl Österberg,SWE,6444.440,,1,Nyköping,Jul 27
22,Gvido Jekals,LAT,6438.430,,1,Ventspils,Sep 14
23,Rudolf Muukkonen,FIN,6378.900,,1,Helsinki,Jul 06
24,John Thompson,USA,6370.955,,9,New York,Jun 11
25,Antoni Cejzik,URS,6318.765,,12,Colombes,Jul 12
