rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ashton Eaton,USA,8809,,1,Moskva,Aug 11
2,Michael Schrader,GER,8670,,2,Moskva,Aug 11
3,Pascal Behrenbruch,GER,8514,,1,Ratingen,Jun 16
4,Damian Warner,CAN,8512,,3,Moskva,Aug 11
5,Kevin Mayer,FRA,8446,,4,Moskva,Aug 11
6,Carlos Chinin,BRA,8393,,1,São Paulo,Jun 08
7,Eelco Sintnicolaas,NED,8391,,5,Moskva,Aug 11
8,Andrei Krauchanka,BLR,8390,,1,Firenze,May 03
9,Rico Freimuth,GER,8382,,7,Moskva,Aug 11
10,Ilya Shkurenev,RUS,8370,,8,Moskva,Aug 11
11,Kai Kazmirek,GER,8366,,1,Tampere,Jul 12
12,Willem Coertzen,RSA,8343,,9,Moskva,Aug 11
13,Leonel Suárez,CUB,8317,,10,Moskva,Aug 11
14,Gunnar Nixon,USA,8312,,13,Moskva,Aug 11
15,Johannes Hock,GER,8293,,1,"Waco, TX",May 04
16,Mihail Duda,SRB,8275,,14,Moskva,Aug 11
17,Thomas van der Plaetsen,BEL,8255,,15,Moskva,Aug 11
18,Adam Sebastian Helcelet,CZE,8252,,3,Tampere,Jul 12
19,Arthur Abele,GER,8251,,1,Lage,Aug 25
20,Jeremy Taiwo,USA,8239,,2,"Eugene, OR",Jun 06
21,Maicel Uibo,EST,8223,,1,"Athens, GA",Apr 12
22,Matthias Prey,GER,8215,,6,Ratingen,Jun 16
23,Artem Lukyanenko,RUS,8177,,16,Moskva,Aug 11
24,Mikk Pahapill,EST,8170,,17,Moskva,Aug 11
25,Yordani García,CUB,8157,,1,La Habana,May 10
