rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Robert Mathias,USA,8042,,1,Tulare,Jun 30
2,Ignace Heinrich,FRA,7364,,1,Brussels,Aug 25
3,Bill Albans,USA,7361,,2,Tulare,Jun 30
4,Heino Lipp,URS,7319,,1,Kiev,Sep 23
5,Örn Clausen,ISL,7297,,2,Brussels,Aug 25
6,Kjell Tånnander,SWE,7175,,3,Brussels,Aug 25
7,Pyotr Denisenko,URS,7116,,2,Kiev,Sep 23
8,Jim McConnell,USA,7114,,1,Lawrence,Apr 22
9,Otey Scruggs,USA,7095,,1,Pasadena,Jun 3
10,Brayton Norton,USA,7077,,2,Lawrence,Apr 22
11,Josef Hipp,FRG,7074,,1,Kassel,Aug 20
12,Viktor Iyevlyev,URS,7073,,1,Moscow,Aug 09
13,Vladimir Volkov,URS,7052,,2,Moscow,Aug 09
14,Sergey Kuznetsov,URS,7042,,3,Moscow,Aug 09
15,Göran Widenfelt,SWE,7007,,1,Stockholm,Jul 23
16,Per-Axel Eriksson,SWE,6987,,1,Arbrå,Aug 27
17,Armin Scheurer,SUI,6944,,5,Brussels,Aug 25
18,Floyd Simmons,USA,6861,,4,Tulare,Jun 30
18,Edward Adamczyk,POL,6861,,7,Brussels,Aug 25
20,Wilford White,USA,6852,,5,Tulare,Jun 30
21,Miloslav Moravec,TCH,6824,,8,Brussels,Aug 25
22,Gerd Luther,FRG,6641,,2,Kassel,Aug 20
23,Davorin Marcelja,YUG,6638,,1,Zagreb,Jul 09
24,Arnulf Pilhatsch,AUT,6617,,1,Graz,Oct 22
25,Nikolay Kolchin,URS,6582,,2,Kiev,Aug 26
