rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tomas Dvorák,CZE,8994,,1,Prague,Jul 4
2,Erki Nool,EST,8664,,2,Talence,Sep 19
3,Dean Macey,GBR,8556,,2,Sevilla,Aug 25
4,Chris Huffins,USA,8547,,3,Sevilla,Aug 25
5,Roman Sebrle,CZE,8527,,2,Prague,Jul 4
6,Sebastian Levicq,FRA,8524,,4,sevilla,Aug 25
7,Lev Lobodin,RUS,8494,,5,Sevilla,Aug 25
8,Tom Pappas,USA,8463,,1,Tucson,Mar 18
9,Frank Busemann,GER,8414,,1,Ratingen,Jul 18
10,Attila Zsivóczky,HUN,8379,,1,Göteborg,Jul 30
11,Chiel Warners,NED,8363,,5,Götzis,May 30
12,Francisco Javier Benet,ESP,8357,,1,Castellón,Jun 06
13,Wilfried Boulineau,FRA,8312,,2,Arles,May 30
14,Klaus Isekenmeier,GER,8274,,6,Götzis,May 30
15,Mike Maczey,GER,8264,,1,Aachen,Aug 08
16,Aleksandr Yurkov,UKR,8215,,1,Desenzano del Garda,May 09
17,Benjamin Jensen,NOR,8160,,1,Roskilde,Aug 01
18,Henrik Dagård,SWE,8150,,7,Sevilla,Aug 25
19,Dan Steele,USA,8130,,8,Sevilla,Aug 25
20,Raúl Duany Bueno,CUB,8108,,1,Santiago de Cuba,Feb 27
21,David Mewes,GER,8107,,3,Ratingen,Jul 18
22,Trond Høiby,NOR,8085,,1,Herentals,Jul 04
23,Indrek Kaseorg,EST,8059,,4,Talence,Sep 19
24,Scott Ferrier,AUS,8056,,1,Hobart,Feb 28
25,Chad Smith,USA,8045,,1,Azusa,Apr 16
