rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Christian Plaziat,FRA,8512,,1,Talence,Jul 17
2,Valter Kulvet,URS,8506,,1,Staiki,Jul 2
3,Christian Schenk,GDR,8488,,1,Seoul,Sep 29
4,Robert de Wit,NED,8447,,1,Eindhoven,May 22
5,Rikhards Malakhovskis,URS,8437,,2,Staiki,Jul 2
6,Aleksandr Apaychev,URS,8424,,1,Kiev,Jul 31
7,Dave Steen,CAN,8415,,3,Talence,Jul 17
8,Siegfried Wentz,FRG,8403,,1,Schwä-Gmünd,Jun 26
9,Torsten Voss,GDR,8399,,2,Seoul,Sep 29
10,Alain Blondel,FRA,8387,,4,Talence,Jul 17
11,Uwe Freimuth,GDR,8381,,1,Götzis,Jun 19
12,Igor Maryin,URS,8364,,2,Kiev,Jul 31
13,Thomas Fahner,GDR,8362,,3,Götzis,Jun 19
14,Jürgen Hingsen,FRG,8360,,1,Lage,Aug 21
15,Mikhail Medved,URS,8330,,3,Kiev,Jul 31
16,Daley Thompson,GBR,8306,,4,Seoul,Sep 29
17,Pavel Tarnavetskiy,URS,8299,,6,Götzis,Jun 19
18,Gary Kinder,USA,8293,,1,Indianapolis,Jul 21
19,Veroslav Valenta,TCH,8289,,1,Prague,May 29
20,Tim Bright,USA,8287,,2,Indianapolis,Jul 21
21,Karl-Heinz Fichtner,FRG,8250,,7,Götzis,Jun 19
22,Anatoliy Gazyura,URS,8245,m,1,Kharkov,Jul 05
22,David Johnson,USA,8245,,3,Indianapolis IN,Jul 21
24,Beat Gähwiler,SUI,8244,,8,Götzis,Jun 19
25,Mike Ramos,USA,8226,w,1B,Saskatoon,Aug 14
