rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Dan O'Brien,USA,8755,,1,Uniondale,Jul 20
2,Chris Huffins,USA,8694,,1,New Orleans,Jun 20
3,Erki Nool,EST,8672,,1,Götzis,May 31
4,Tomas Dvorák,CZE,8592,,2,Götzis,May 31
5,Roman Sebrle,CZE,8589,,2,Tallinn,Jul 5
6,Eduard Hämäläinen,FIN,8587,,2,Budapest,Aug 19
7,Jon-Arnar Magnusson,ISL,8583,,1,Reykjavik,Jul 5
8,Lev Lobodin,RUS,8571,,3,Budapest,Aug 19
9,Sebastian Chmara,POL,8566,,1,Alhama de Murcia,May 17
10,Francisco Javier Benet,ESP,8526,,2,Alhama de Murcia,May 17
11,Jagan Hames,AUS,8490,,1,Kuala Lumpur,Sep 18
12,Dezsö Szabo,HUN,8392,,7,Budapest,Aug 19
13,Scott Ferrier,AUS,8307,,2,Kuala Lumpur,Sep 18
14,Jack Rosendaal,NED,8269,,3,Tallinn,Jul 05
15,Klaus Isekenmeier,GER,8236,,1,Ratingen,Jun 21
16,Frank Busemann,GER,8231,,2,Ratingen,Jun 21
17,Michael Smith,CAN,8228,,7,Götzis,May 31
18,Sebastien Levicq,FRA,8214,,8,Götzis,May 31
19,Ricky Barker,USA,8183,,2,New Orleans,Jun 20
20,Indrek Kaseorg,EST,8179,,9,Götzis,May 31
21,Jack Rosendaal,NED,8177,,1,Emmeloord,May 17
22,Mike Maczey,GER,8174,,8,Budapest,Aug 20
23,Zsolt Kürtösi,HUN,8140,,10,Budapest,Aug 20
24,Trafton Rodgers,USA,8128,,1,Lubbock,Aug 09
25,Brian Brophy,USA,8123,,3,"New Orleans, LA",Jun 20
