rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Milton Campbell,USA,7743,,1,Plainfeld,Jul 4
2,Robert Richards,USA,7388,,1,Pasadena,May 5
3,Vasiliy Kuznetsov,URS,7205,,1,Nalchik,Oct 04
4,Heino Lipp,URS,7187,,2,Nalchik,Oct 04
5,Vladimir Volkov,URS,7047,,1,Bucharest,Aug 1
6,Petre Zambresteanu,ROU,6992,,1,Bucharest,Sep 10
7,William Miller,USA,6919,,2,Pasadena,May 5
8,James Cooke,USA,6894,,2,Plainfeld,Jul 4
9,Walter Meier,GDR,6876,,2,Bucharest,Aug 9
10,Miloslav Moravec,TCH,6846,,3,Bucharest,Aug 9
11,Yuriy Kutenko,URS,6835,,,,
12,Friedel Schirmer,FRG,6815,,1,Balingen,Aug 23
13,Per-Axel Eriksson,SWE,6813,,1,Malmö,Jun 28
14,Boris Stolyarov,URS,6792,,5,Bucharest,Aug 09
15,Rudolf Bogomolov,URS,6783,,,,
16,Kjell Tånnander,SWE,6778,,2,Malmö,Jun 28
17,Orin Allen,USA,6733,,2,Pasadena,Jun 11
18,Pavel Senichev,URS,6728,,,Kharkov,Sep 24
19,Edward Adamczyk,POL,6720,,1,Wroclaw,Jul 29
20,Miroslav Vlcek,TCH,6711,,1,Stara Boleslav,Oct 11
21,Rudolf Etzold,GDR,6685,,7,Bucharest,Aug 09
22,Joel Shankle,USA,6660,,4,Plainfield,Jul 04
23,Jesse Mashburn,USA,6655,,1,Lawrence,Apr 18
24,Aleksandr Gorshkov,URS,6652,,,,
25,Olavi Reikko,FIN,6596,,1,Oslo,Sep 06
