rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Robert Mathias,USA,8450,,1,Helsinki,Jul 26
2,Milton Campbell,USA,7612,,2,Helsinki,Jul 26
3,Floyd Simmons,USA,7453,,3,Helsinki,Jul 26
4,Vladimir Volkov,URS,7365,,4,Helsinki,Jul 26
5,Josef Hipp,FRG,7211,,5,Helsinki,Jul 26
6,Göran Widenfelt,SWE,7186,,1,Göteborg,Jun 29
7,Friedel Schirmer,FRG,7141,,1,Neustadt,Jun 8
8,Kjell Tånnander,SWE,7063,,7,Helsinki,Jul 26
9,Bill Albans,USA,7034,,4,Tulare,Jul 02
10,Oto Rebula,YUG,6846,,1,Zagreb,Jun 29
11,Stepan Plishka,URS,6790,,,Moscow,Sep 19
12,Geoffrey Elliott,GBR,6789,,9,Helsinki,Jul 26
13,Samuel Adams,USA,6780,,,,
14,Sergey Kuznetsov,URS,6738,,,,
15,Hernan Figueroa,CHI,6698,,1,Buenos Aires,May 11
16,Otey Scruggs,USA,6688,,5,Tulare,Jul 02
17,Brigido Iriarte,VEN,6682,,,,
18,Rudolf Bogomolov,URS,6651,,,,
19,Nikolay Kolchin,URS,6643,,,,
20,Björn Andersen,DEN,6642,,,Hillerød,Jul 8
21,Robert Adams,CAN,6636,,,"Hamilton, Ont",Jun 28
22,Arnalf Pilhatsch,AUT,6634,,1,Geneve,Sep 07
23,Olavi Reikko,FIN,6599,,,Helsinki,Jul 03
24,Patrick Leane,AUS,6598,,,,
25,Hugues Frayer,FRA,6582,,1,Paris,Jun 08
