rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tomas Dvorák,CZE,8837,,1,Athens,Aug 6
2,Eduard Hämäläinen,FIN,8730,,2,Athens,Aug 6
3,Frank Busemann,GER,8652,,3,Athens,Aug 6
4,Steve Fritz,USA,8604,,1,Indianapolis,Jun 12
5,Michael Smith,CAN,8555,,3,Götzis,Jun 1
6,Erki Nool,EST,8534,,4,Götzis,Jun 1
7,Jon-Arnar Magnusson,ISL,8470,,5,Götzis,Jun 1
8,Chris Huffins,USA,8458,,2,Indianapolis,Jun 12
9,Ramil Ganiyev,UZB,8445,,5,Athens,Aug 6
10,Roman Sebrle,CZE,8380,,1,Catania,Aug 30
11,Stefan Schmid,GER,8360,,7,Athens,Aug 06
12,Francisco Javier Benet,ESP,8322,,1,Alhama de Murcia,Jun 01
13,Klaus Isekenmeier,GER,8310,,2,Ratingen,Jun 01
14,Sebastian Chmara,POL,8290,,1,Maribor,Jun 29
15,Shawn Wilbourn,USA,8268,,3,Indianapolis,Jun 12
16,Jagan Hames,AUS,8259,,1,Adelaide,Mar 30
17,Robert Zmelik,CZE,8239,,2,Alhama de Murcia,Jun 01
18,Kip Janvrin,USA,8228,,4,Indianapolis,Jun 12
19,Michael Kohnle,GER,8211,,4,Ratingen,Jun 01
20,Lev Lobodin,RUS,8184,,7,Götzis,Jun 01
21,Antonio Penalver,ESP,8182,,3,Alhama de Murcia,Jun 01
22,Kamil Damasek,CZE,8173,,7,Talence,Sep 14
23,Indrek Kaseorg,EST,8140,,11,Athens,Aug 06
24,Jaime Peñas,ESP,8128,,4,Alhama de Murcia,Jun 01
25,Darwin Vandehoef,USA,8123,,5,Indianapolis IN,Jun 12
