rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Fritz Müller,GER,6920,,1,Erfurt,Jul 6
2,Bertil Larson,SWE,6550,,1,Klippen,Oct 12
3,Lennart Lundberg,SWE,6535,,1,Göteborg,Aug 3
4,Raymond Anet,SUI,6492,,1,Bern,Aug 10
5,Svend-Aage Thomsen,DEN,6475,,1,Aarhus,Jul 20
6,Armando Ossena,ITA,6452,,1,Parma,Oct 5
7,Emil Röegg,SUI,6411,,1,Buenos Aires,May 4
8,Ernst Schmidt,GER,6374,,1,Köln,Jun 29
9,Gerd Middelberg,GER,6354,,2,Erfurt,Jul 6
10,Juan Colin,CHI,6315,,2,Buenos Aires,May 4
11,Paul Schori,SUI,6296,,1,Thun,Jul 13
12,Gustav Stührk,GER,6267,,3,Erfurt,Jul 06
13,Karl-Axel Kvistberg,SWE,6193,,2,Göteborg,Aug 03
14,Herbert Bolsinger,GER,6121,,1,Bonn,
15,Heinz Hermann,GER,6088,,5,Erfurt,Jul 06
16,Edvin Larsen,DEN,6073,,2,Aarhus,Jul 20
17,Günther Honolka,GER,6064,,6,Erfurt,Jul 06
18,Kurt Kriese,GER,6061,,1,Ulm,Jul 13
19,Reinhold Flaig,GER,6054,,1,Ludwigsburg,Jun 29
20,Karsten Brodersen,CHI,6037,,3,Buenos Aires,May 04
21,Jorge Kistenmacher,ARG,6033,,4,Buenos Aires,May 04
22,Charles Larson,USA,6014,,1,Lawrence,Apr 19
23,Werner Rugel,SUI,6007,,1,Basel,Oct 05
24,Gerhard Schepe,GER,6005,,7,Erfurt,Jul 06
24,Mogens Nielsen,DEN,6005,,3,Aarhus,Jul 20
