rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Dong Yanmei,CHN,30.38.09,,1,Shanghai,Oct 19
2,Lan Lixin,CHN,30.39.41,,2,Shanghai,Oct 19
3,Lili Yin,CHN,30.39.98,,3,Shanghai,Oct 19
4,Dong Zhaoxia,CHN,30.47.22,,4,Shanghai,Oct 19
5,Wang Dongmei,CHN,30.47.72,,5,Shanghai,Oct 19
6,Liu Shixiang,CHN,30.55.83,,6,Shanghai,Oct 19
7,Song Liqing,CHN,31.11.26,,7,Shanghai,Oct 19
8,Wang Mingxia,CHN,31.12.58,,8,Shanghai,Oct 19
9,Julia Vaquero,ESP,31.14.51,,1,Barakaldo,Apr 05
10,Yang Siju,CHN,31.16.39,,9,Shanghai,Oct 19
11,Tegla Loroupe,KEN,31.20.53,,1,Troisdorf,Aug 17
12,Harumi Hiroyama,JPN,31.22.72,,1,Tokyo,Oct 05
13,Yuko Kawakami,JPN,31.26.67,,2,Tokyo,Oct 05
14,Nyla Carroll,NZL,31.28.12,,1,Hechtel,Jul 19
15,Hiromi Suzuki,JPN,31.28.66,,3,Tokyo,Oct 05
16,Annette Peters,USA,31.30.89,,1,Philadelphia,Apr 24
17,Masako Chiba,JPN,31.31.85,,1,Pusan,May 15
18,Sally Barsosio,KEN,31.32.92,,1,Athens,Aug 05
19,Chiemi Takahashi,JPN,31.38.42,,5,Tokyo,Oct 05
20,Silvia Sommaggio,ITA,31.38.94,,2,Hechtel,Jul 19
21,Fernanda Ribeiro,POR,31.39.15,,2,Athens,Aug 05
22,Berhane Adere,ETH,31.48.95,,4,Athens,Aug 05
23,Ren Xiujuan,CHN,31.50.63,,5,Athens,Aug 05
24,Esther Wanjiru,KEN,31.52.44,,6,Tokyo,Oct 05
25,Megumi Tanaka,JPN,31.55.11,,1,Stockholm,Jun 26
