rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Aleksey Spiridonov,URS,76.66,,1,München,Sep 11
2,Reinhard Theimer,GDR,76.60,,Q,Leipzig,Jul 4
3,Valentin Dmitrenko,URS,75.52,,1,Moscow,Jul 25
4,Dzhumber Pkhakadze,URS,74.53,,1,Sochi,Sep 21
5,Jochen Sachse,GDR,74.42,,1,Potsdam,Aug 28
6,Vasiliy Khmelevskiy,URS,73.80,,1,Minsk,Jul 6
7,Karl-Heinz Beilig,GDR,73.70,,1,Cottbus,May 29
8,Edwin Klein,FRG,73.44,,1,Zürich,Aug 16
9,Valentin Chumak,URS,73.40,,1,Kiev,Oct 6
10,Manfred Hüning,FRG,73.36,,1,Rhede,Jul 31
11,Anatoliy Bondarchuk,URS,73.10,,3,Stuttgart,Aug 10
12,Viktor Korolyov,URS,72.60,,1,Stavropol,Jul 13
13,Manfred Seidel,GDR,72.56,,3,Potsdam,Aug 28
14,Josef Hájek,TCH,72.14,,1,Kutná Hora,Oct 09
15,Vladimir Lesovoy,URS,72.04,,1,Adler,Sep 25
16,Iosif Gamskiy,URS,72.00,,1,Rovno,Aug 09
17,Aleksandr Kozlov,URS,71.92,,1,Stavropol,Sep 15
18,Adam Barnard,RSA,71.76,,1,Loughborough,Jul 23
19,Heikki I Kangas,FIN,71.74,,1,Ylivieska,Jul 14
20,Ivan Kunovskiy,URS,71.60,,1,Grodno,Sep 24
21,Jaroslav Charvát,TCH,71.54,,1,Kutná Hora,Sep 21
22,Hans-Martin Lotz,FRG,71.36,,1,Hamburg,Sep 22
23,Mikhail Rusanovskiy,URS,71.10,,1,Oryol,Jun 17
23,Karl-Hans Riehm,FRG,71.10,,1,Trier,Jul 10
25,Uwe Beyer,FRG,71.04,,5,Rome,Sep 07
