rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Anatoliy Bondarchuk,URS,75.88,,1,Kiev,Sep 16
2,Jochen Sachse,GDR,74.96,,2,München,Sep 7
3,Aleksey Spiridonov,URS,74.54,,1,Leningrad,Aug 3
4,Mario Vecchiato,ITA,74.36,,1,Gorizia,Sep 10
5,Vasiliy Khmelevskiy,URS,74.04,,3,München,Sep 7
6,Karl-Hans Riehm,FRG,73.92,,1,Mainz,Jun 3
7,Uwe Beyer,FRG,73.88,,1,Darmstadt,May 9
8,Iosif Gamskiy,URS,73.84,,2,Moscow,Aug 13
9,Walter Schmidt,FRG,73.38,,2,Darmstadt,May 9
10,Valentin Dmitrenko,URS,73.24,,3,Moscow,Aug 13
11,Lutz Caspers,FRG,73.08,,1,Oberhausen,Aug 24
12,Edwin Klein,FRG,73.02,,1,München,Jul 23
13,Reinhard Theimer,GDR,72.80,,1,Berlin,Jun 07
14,Dzhumber Pkhakadze,URS,72.66,,4,Moscow,Jul 20
15,Istvan Encsi,HUN,72.46,,1,Wetzlar,May 27
16,Anatoliy Maksimov,URS,72.30,,1,Odessa,Sep 24
17,Gyula Zsivótzky,HUN,72.04,,1,Budapest,May 14
18,Aleksey Malyukov,URS,72.02,,3,Kharkov,Sep 16
19,Sandor Eckschmidt,HUN,71.96,,4,Mainz,Jun 03
20,Romuald Klim,URS,71.88,,1,Moscow,Jun 29
21,Vladimir Prikhodko,FRA,71.60,,1,Tréves,Jul 14
22,Stanislaw Lubiejewski,POL,71.32,,1,Kraków,May 28
23,Peter Rieck,FRG,71.04,,1,Dôle,Aug 19
24,Todor Manolov,BUL,71.00,,1,Sofia,Jun 17
25,Shigenobu Murofushi,JPN,70.88,,8,München,Sep 07
